model,channel,anchor_family,n_edges,ordinary_whole_vector_coherence,residual_family_coherence,mean_residual_to_anchor_cosine,residual_coherence_improvement
gte_multilingual_base_768d,zh_char,ROOT-74DC,10,0.8090832829475403,0.7979724407196045,0.7048173367977142,-0.0111108422279357
gte_multilingual_base_768d,zh_char,ROOT-7518,11,0.7145058512687683,0.7025221586227417,0.6816624890674244,-0.0119836926460266
gte_multilingual_base_768d,zh_char,ROOT-751A,13,0.7468306422233582,0.732006311416626,0.6920814239061795,-0.0148243308067321
gte_multilingual_base_768d,zh_char,ROOT-751F,7,0.6510425806045532,0.6370471715927124,0.6730846507208688,-0.0139954090118408
gte_multilingual_base_768d,zh_char,ROOT-7522,3,0.6217555999755859,0.6334311366081238,0.629541297753652,0.0116755366325378
gte_multilingual_base_768d,zh_char,ROOT-7528,18,0.6482841372489929,0.6618210077285767,0.6631716622246636,0.0135368704795837
gte_multilingual_base_768d,zh_char,ROOT-752B,33,0.7220723628997803,0.7133784890174866,0.7301839373328469,-0.0086938738822937
gte_multilingual_base_768d,zh_char,ROOT-7530,4,0.7389728426933289,0.7206647992134094,0.7516941279172897,-0.0183080434799194
gte_multilingual_base_768d,zh_char,ROOT-7531,17,0.6741390228271484,0.6604333519935608,0.6029177869067472,-0.0137056708335876
gte_multilingual_base_768d,zh_char,ROOT-7532,9,0.6837408542633057,0.6743653416633606,0.6738089587953355,-0.009375512599945
gte_multilingual_base_768d,zh_char,ROOT-7533,5,0.6448923349380493,0.6431316137313843,0.6860892176628113,-0.001760721206665
gte_multilingual_base_768d,zh_char,ROOT-7539,5,0.7002052068710327,0.7029320597648621,0.7453056693077087,0.0027268528938293
gte_multilingual_base_768d,zh_char,ROOT-7540,4,0.8495566844940186,0.8301441669464111,0.7075301110744476,-0.0194125175476074
gte_multilingual_base_768d,zh_char,ROOT-754F,5,0.7924995422363281,0.7524145245552063,0.6999939203262329,-0.0400850176811218
gte_multilingual_base_768d,zh_char,ROOT-755C,3,0.798134982585907,0.7660697102546692,0.7433977127075195,-0.0320652723312377
gte_multilingual_base_768d,zh_char,ROOT-755F,2,0.6499460935592651,0.6078333854675293,0.7376693487167358,-0.0421127080917358
gte_multilingual_base_768d,zh_char,ROOT-7562,5,0.8757983446121216,0.833662211894989,0.6770293831825256,-0.0421361327171325
gte_multilingual_base_768d,zh_char,ROOT-756B,2,0.6641504764556885,0.6622369289398193,0.732412189245224,-0.0019135475158691
gte_multilingual_base_768d,zh_char,ROOT-7570,3,0.8230173587799072,0.7853700518608093,0.6867612600326538,-0.0376473069190979
gte_multilingual_base_768d,zh_char,ROOT-758B,10,0.7742823362350464,0.7385008931159973,0.6746054589748383,-0.035781443119049
gte_multilingual_base_768d,zh_char,ROOT-758C,9,0.8169649839401245,0.8032413125038147,0.8507478766971164,-0.0137236714363098
gte_multilingual_base_768d,zh_char,ROOT-7591,7,0.7656713128089905,0.7425408363342285,0.693783666406359,-0.0231304764747619
gte_multilingual_base_768d,zh_char,ROOT-7678,5,0.8775508999824524,0.8579780459403992,0.7381240010261536,-0.0195728540420532
gte_multilingual_base_768d,zh_char,ROOT-7679,4,0.6694880127906799,0.6569607853889465,0.6662979423999786,-0.0125272274017333
gte_multilingual_base_768d,zh_char,ROOT-767D,16,0.6614972352981567,0.6724222898483276,0.6727155260741711,0.0109250545501708
gte_multilingual_base_768d,zh_char,ROOT-7686,8,0.7079636454582214,0.687683641910553,0.6853407621383667,-0.0202800035476684
gte_multilingual_base_768d,zh_char,ROOT-7687,8,0.7023763060569763,0.7058990597724915,0.686720222234726,0.0035227537155151
gte_multilingual_base_768d,zh_char,ROOT-76AE,19,0.7003185153007507,0.6959541440010071,0.6746005008095189,-0.0043643712997436
gte_multilingual_base_768d,zh_char,ROOT-76BF,3,0.619335949420929,0.6203047633171082,0.631722112496694,0.0009688138961791
gte_multilingual_base_768d,zh_char,ROOT-76CA,8,0.7382179498672485,0.7400246858596802,0.6976630985736847,0.0018067359924316
gte_multilingual_base_768d,zh_char,ROOT-76E1,4,0.6987510323524475,0.6632261276245117,0.6779880225658417,-0.0355249047279357
gte_multilingual_base_768d,zh_char,ROOT-76E3,11,0.6182021498680115,0.6272271871566772,0.6386914144862782,0.0090250372886657
gte_multilingual_base_768d,zh_char,ROOT-76F4,5,0.7225112915039062,0.6971478462219238,0.6766125679016113,-0.0253634452819824
gte_multilingual_base_768d,zh_char,ROOT-76F8,7,0.6392412781715393,0.6489755511283875,0.6492278575897217,0.0097342729568481
gte_multilingual_base_768d,zh_char,ROOT-76FE,4,0.679244339466095,0.6708968281745911,0.6898757368326187,-0.0083475112915039
gte_multilingual_base_768d,zh_char,ROOT-7707,3,0.6851854920387268,0.6894740462303162,0.7038115859031677,0.0042885541915893
gte_multilingual_base_768d,zh_char,ROOT-7714,2,0.6482858657836914,0.6574405431747437,0.5639409124851227,0.0091546773910522
gte_multilingual_base_768d,zh_char,ROOT-771F,2,1.0,0.9810905456542968,0.7449402213096619,-0.0189094543457031
gte_multilingual_base_768d,zh_char,ROOT-776A,6,0.7734594941139221,0.7826449871063232,0.6772493620713552,0.0091854929924011
gte_multilingual_base_768d,zh_char,ROOT-777F,2,0.6829959154129028,0.6842315196990967,0.6800625920295715,0.0012356042861938
gte_multilingual_base_768d,zh_char,ROOT-77DB,13,0.7207219004631042,0.6821799874305725,0.6535003735468938,-0.0385419130325317
gte_multilingual_base_768d,zh_char,ROOT-77DE,11,0.887627899646759,0.8647562265396118,0.9042470780285922,-0.0228716731071472
gte_multilingual_base_768d,zh_char,ROOT-77E2,6,0.6285097599029541,0.6421760320663452,0.6767040888468424,0.0136662721633911
gte_multilingual_base_768d,zh_char,ROOT-77F3,7,0.7678889036178589,0.7475055456161499,0.7205965008054461,-0.0203833580017089
gte_multilingual_base_768d,zh_char,ROOT-793A,5,0.767294704914093,0.729842483997345,0.7463278532028198,-0.037452220916748
gte_multilingual_base_768d,zh_char,ROOT-796D,6,0.6738890409469604,0.673287034034729,0.661671370267868,-0.0006020069122314
gte_multilingual_base_768d,zh_char,ROOT-79B9,6,0.8287270069122314,0.8199629187583923,0.7338301042715708,-0.0087640881538391
gte_multilingual_base_768d,zh_char,ROOT-79BA,14,0.7557472586631775,0.7413269877433777,0.705510173525129,-0.0144202709197998
gte_multilingual_base_768d,zh_char,ROOT-79BB,11,0.8045183420181274,0.7757479548454285,0.7214262648062273,-0.0287703871726989
gte_multilingual_base_768d,zh_char,ROOT-79BE,15,0.6952149868011475,0.669946551322937,0.6712722341219585,-0.0252684354782104
gte_multilingual_base_768d,zh_char,ROOT-79C0,3,0.5836426615715027,0.6068525314331055,0.6091856559117635,0.0232098698616027
gte_multilingual_base_768d,zh_char,ROOT-79CB,7,0.7064206004142761,0.6835646629333496,0.6866707461220878,-0.0228559374809265
gte_multilingual_base_768d,zh_char,ROOT-79DD,2,0.6673798561096191,0.6437996625900269,0.7732598781585693,-0.0235801935195922
gte_multilingual_base_768d,zh_char,ROOT-79E6,4,0.6982645988464355,0.7105932831764221,0.7002087980508804,0.0123286843299865
gte_multilingual_base_768d,zh_char,ROOT-7ACB,8,0.6721100807189941,0.6779765486717224,0.6814336478710175,0.0058664679527282
gte_multilingual_base_768d,zh_char,ROOT-7ADF,2,0.6686334609985352,0.709587812423706,0.6342852413654327,0.0409543514251709
gte_multilingual_base_768d,zh_char,ROOT-7AE0,9,0.7018314003944397,0.7069261074066162,0.7022124065293206,0.0050947070121765
gte_multilingual_base_768d,zh_char,ROOT-7AE5,13,0.7367525696754456,0.737308919429779,0.7065748205551734,0.0005563497543334
gte_multilingual_base_768d,zh_char,ROOT-7B6E,2,0.7062817811965942,0.6935100555419922,0.8107328712940216,-0.012771725654602
gte_multilingual_base_768d,zh_char,ROOT-7B97,2,0.6912717819213867,0.6340423822402954,0.654073178768158,-0.0572293996810913
gte_multilingual_base_768d,zh_char,ROOT-7C73,6,0.6881209015846252,0.661718487739563,0.7157255411148071,-0.0264024138450622
gte_multilingual_base_768d,zh_char,ROOT-7CFB,2,0.630664587020874,0.7028558254241943,0.7013434767723083,0.0721912384033203
gte_multilingual_base_768d,zh_char,ROOT-7D2F,3,0.8397548794746399,0.8185903429985046,0.7043026089668274,-0.0211645364761352
gte_multilingual_base_768d,zh_char,ROOT-7F54,3,0.6703042984008789,0.6458284258842468,0.6838583946228027,-0.024475872516632
gte_multilingual_base_768d,zh_char,ROOT-7F72,2,0.5364058017730713,0.5600812435150146,0.6198289394378662,0.0236754417419433
gte_multilingual_base_768d,zh_char,ROOT-7F77,2,0.6828757524490356,0.7276039123535156,0.7052966356277466,0.0447281599044799
gte_multilingual_base_768d,zh_char,ROOT-7F85,3,0.6454872488975525,0.639375627040863,0.7308115164438883,-0.0061116218566894
gte_multilingual_base_768d,zh_char,ROOT-7F8A,13,0.683277428150177,0.6716173887252808,0.6244845986366272,-0.0116600394248962
gte_multilingual_base_768d,zh_char,ROOT-7FA9,10,0.7264492511749268,0.7171286940574646,0.6847512125968933,-0.0093205571174621
gte_multilingual_base_768d,zh_char,ROOT-7FCF,22,0.8202678561210632,0.7985593676567078,0.8491786095229062,-0.0217084884643554
gte_multilingual_base_768d,zh_char,ROOT-7FD2,8,0.8078698515892029,0.7997642159461975,0.7014517486095428,-0.0081056356430053
gte_multilingual_base_768d,zh_char,ROOT-7FDF,11,0.7449468374252319,0.7471094727516174,0.6951522502032194,0.0021626353263854
gte_multilingual_base_768d,zh_char,ROOT-800C,11,1.0,0.9565649032592772,0.7375632416118275,-0.0434350967407226
gte_multilingual_base_768d,zh_char,ROOT-8011,11,0.7388117909431458,0.7205832004547119,0.7739947167309847,-0.0182285904884338
gte_multilingual_base_768d,zh_char,ROOT-8033,18,0.740249752998352,0.7145966291427612,0.7122937457429038,-0.0256531238555908
gte_multilingual_base_768d,zh_char,ROOT-8036,2,0.5630093812942505,0.581622838973999,0.6083433926105499,0.0186134576797485
gte_multilingual_base_768d,zh_char,ROOT-8056,2,1.0,0.9839627742767334,0.698874831199646,-0.0160372257232666
gte_multilingual_base_768d,zh_char,ROOT-8076,7,0.699452817440033,0.6894624829292297,0.6487705622400556,-0.0099903345108032
gte_multilingual_base_768d,zh_char,ROOT-807F,11,0.7155176401138306,0.7117905616760254,0.7292785969647494,-0.0037270784378051
gte_multilingual_base_768d,zh_char,ROOT-8089,2,0.6891613006591797,0.6568015813827515,0.7063538730144501,-0.0323597192764282
gte_multilingual_base_768d,zh_char,ROOT-8099,12,0.7668037414550781,0.7680658102035522,0.804607222477595,0.0012620687484741
gte_multilingual_base_768d,zh_char,ROOT-80C3,2,0.6559677124023438,0.6916803121566772,0.5927997827529907,0.0357125997543334
gte_multilingual_base_768d,zh_char,ROOT-810A,2,0.6366661787033081,0.6440823078155518,0.6867398619651794,0.0074161291122436
gte_multilingual_base_768d,zh_char,ROOT-81E4,2,0.6090176105499268,0.6044712066650391,0.6227215826511383,-0.0045464038848876
gte_multilingual_base_768d,zh_char,ROOT-81EA,5,0.8686307072639465,0.8512069582939148,0.7252172350883483,-0.0174237489700317
gte_multilingual_base_768d,zh_char,ROOT-81ED,3,0.6761884689331055,0.6589546203613281,0.7499710917472839,-0.0172338485717773
gte_multilingual_base_768d,zh_char,ROOT-81F3,17,0.7378193140029907,0.7228549718856812,0.693552809603074,-0.0149643421173095
gte_multilingual_base_768d,zh_char,ROOT-81FD,2,1.0,0.977445125579834,0.6994084119796753,-0.022554874420166
gte_multilingual_base_768d,zh_char,ROOT-81FE,6,0.7436696290969849,0.702570378780365,0.704596201578776,-0.0410992503166198
gte_multilingual_base_768d,zh_char,ROOT-81FF,3,0.7900204062461853,0.8086584210395813,0.8657327691713969,0.0186380147933959
gte_multilingual_base_768d,zh_char,ROOT-8200,6,0.6774631142616272,0.6334102153778076,0.6466525892416636,-0.0440528988838195
gte_multilingual_base_768d,zh_char,ROOT-8201,8,0.7881254553794861,0.7698901891708374,0.6932284235954285,-0.0182352662086486
gte_multilingual_base_768d,zh_char,ROOT-8202,2,0.632939338684082,0.5795584917068481,0.7433212995529175,-0.0533808469772338
gte_multilingual_base_768d,zh_char,ROOT-8204,4,0.6534450650215149,0.6496663093566895,0.7269107848405838,-0.0037787556648254
gte_multilingual_base_768d,zh_char,ROOT-821C,2,0.646416187286377,0.6440778970718384,0.6841152310371399,-0.0023382902145385
gte_multilingual_base_768d,zh_char,ROOT-821F,3,1.0,0.9806100726127625,0.7674110333124796,-0.0193899273872375
gte_multilingual_base_768d,zh_char,ROOT-822C,7,0.7140215635299683,0.7272471189498901,0.7117880071912494,0.0132255554199218
gte_multilingual_base_768d,zh_char,ROOT-826F,13,0.7753761410713196,0.7704700827598572,0.7103920854054965,-0.0049060583114624
gte_multilingual_base_768d,zh_char,ROOT-82BB,10,0.7170922756195068,0.6898832321166992,0.6767580330371856,-0.0272090435028076
gte_multilingual_base_768d,zh_char,ROOT-82D7,3,0.5971720814704895,0.6288785934448242,0.6268774469693502,0.0317065119743347
gte_multilingual_base_768d,zh_char,ROOT-82E5,6,0.7194322943687439,0.7056471109390259,0.6746120055516561,-0.013785183429718
gte_multilingual_base_768d,zh_char,ROOT-830D,6,0.6944326162338257,0.6741936206817627,0.6906228363513947,-0.0202389955520629
gte_multilingual_base_768d,zh_char,ROOT-8332,3,0.6681227684020996,0.6671966910362244,0.6905604600906372,-0.0009260773658752
gte_multilingual_base_768d,zh_char,ROOT-83AB,20,0.691535472869873,0.6911432147026062,0.698532223701477,-0.0003922581672668
gte_multilingual_base_768d,zh_char,ROOT-83D0,2,0.6664028167724609,0.6688766479492188,0.6043344140052795,0.0024738311767578
gte_multilingual_base_768d,zh_char,ROOT-842C,8,0.6913531422615051,0.6736903786659241,0.7041696906089783,-0.017662763595581
gte_multilingual_base_768d,zh_char,ROOT-8499,8,0.7351680994033813,0.7109709978103638,0.7442113608121872,-0.0241971015930175
gte_multilingual_base_768d,zh_char,ROOT-8511,6,0.762935996055603,0.6679249405860901,0.6689702371756235,-0.0950110554695129
gte_multilingual_base_768d,zh_char,ROOT-864D,2,0.634270191192627,0.6235895156860352,0.6759355366230011,-0.0106806755065917
gte_multilingual_base_768d,zh_char,ROOT-864E,2,0.6687672138214111,0.6754541397094727,0.6360538303852081,0.0066869258880615
gte_multilingual_base_768d,zh_char,ROOT-8650,2,0.6096336841583252,0.623029351234436,0.605297714471817,0.0133956670761108
gte_multilingual_base_768d,zh_char,ROOT-86A4,4,0.753850519657135,0.7294456362724304,0.7177347540855408,-0.0244048833847045
gte_multilingual_base_768d,zh_char,ROOT-8700,15,0.7076815366744995,0.6964653134346008,0.6549237370491028,-0.0112162232398986
gte_multilingual_base_768d,zh_char,ROOT-8806,2,1.0,0.9736199378967284,0.9717308580875396,-0.0263800621032714
gte_multilingual_base_768d,zh_char,ROOT-8840,3,0.805333137512207,0.7736787796020508,0.6803354422251383,-0.0316543579101562
gte_multilingual_base_768d,zh_char,ROOT-884C,2,0.712456226348877,0.6560788154602051,0.7077400386333466,-0.0563774108886718
gte_multilingual_base_768d,zh_char,ROOT-884D,2,1.0,0.9730902910232544,0.7515703737735748,-0.0269097089767456
gte_multilingual_base_768d,zh_char,ROOT-8863,3,0.6743216514587402,0.6437843441963196,0.6681287487347921,-0.0305373072624206
gte_multilingual_base_768d,zh_char,ROOT-8870,3,0.8236126899719238,0.7949295043945312,0.7175235350926717,-0.0286831855773925
gte_multilingual_base_768d,zh_char,ROOT-8881,6,0.6825732588768005,0.6864968538284302,0.6473166843255361,0.0039235949516296
gte_multilingual_base_768d,zh_char,ROOT-8944,12,0.7742701172828674,0.7753515243530273,0.7117890765269598,0.0010814070701599
gte_multilingual_base_768d,zh_char,ROOT-897E,3,0.6006067395210266,0.5946221351623535,0.6243914564450582,-0.005984604358673
gte_multilingual_base_768d,zh_char,ROOT-897F,3,0.6827743649482727,0.6994393467903137,0.6635095874468485,0.016664981842041
gte_multilingual_base_768d,zh_char,ROOT-8983,2,0.6162968873977661,0.5621347427368164,0.7119218707084656,-0.0541621446609497
gte_multilingual_base_768d,zh_char,ROOT-898B,8,0.7169844508171082,0.6814707517623901,0.6564007252454758,-0.035513699054718
gte_multilingual_base_768d,zh_char,ROOT-898F,3,0.7756705284118652,0.7586624622344971,0.7066470781962076,-0.0170080661773681
gte_multilingual_base_768d,zh_char,ROOT-89AA,3,0.7947258949279785,0.7373051047325134,0.6901591618855795,-0.057420790195465
gte_multilingual_base_768d,zh_char,ROOT-89D2,5,0.7086695432662964,0.6860660314559937,0.6857259273529053,-0.0226035118103027
gte_multilingual_base_768d,zh_char,ROOT-89E3,6,0.7453247904777527,0.7370507717132568,0.6908870240052541,-0.0082740187644958
gte_multilingual_base_768d,zh_char,ROOT-8A79,12,0.6547974348068237,0.6749600768089294,0.653307686249415,0.0201626420021057
gte_multilingual_base_768d,zh_char,ROOT-8C37,18,0.6925146579742432,0.7058435678482056,0.7171963287724389,0.0133289098739624
gte_multilingual_base_768d,zh_char,ROOT-8C46,19,0.7039625644683838,0.6947976350784302,0.6964464124880339,-0.0091649293899536
gte_multilingual_base_768d,zh_char,ROOT-8C48,11,0.7759051322937012,0.7505515217781067,0.6805755766955289,-0.0253536105155944
gte_multilingual_base_768d,zh_char,ROOT-8C50,3,0.6680073738098145,0.6056922078132629,0.6485295295715332,-0.0623151659965515
gte_multilingual_base_768d,zh_char,ROOT-8C61,4,0.7254579663276672,0.7170116305351257,0.7169289439916611,-0.0084463357925415
gte_multilingual_base_768d,zh_char,ROOT-8C66,10,0.7746118307113647,0.7753569483757019,0.7912150681018829,0.0007451176643371
gte_multilingual_base_768d,zh_char,ROOT-8C6A,2,0.6197819709777832,0.6265552043914795,0.7784909009933472,0.0067732334136962
gte_multilingual_base_768d,zh_char,ROOT-8C9D,4,0.7018534541130066,0.6792532801628113,0.6339721828699112,-0.0226001739501953
gte_multilingual_base_768d,zh_char,ROOT-8C9E,5,0.6298748850822449,0.6149061322212219,0.6533164024353028,-0.0149687528610229
gte_multilingual_base_768d,zh_char,ROOT-8CAC,7,0.6113497614860535,0.6117156147956848,0.6142018522535052,0.0003658533096313
gte_multilingual_base_768d,zh_char,ROOT-8CB4,5,0.6789706349372864,0.6332117915153503,0.6761597275733948,-0.045758843421936
gte_multilingual_base_768d,zh_char,ROOT-8CCF,7,0.7738776206970215,0.7404327392578125,0.7091111966541835,-0.0334448814392089
gte_multilingual_base_768d,zh_char,ROOT-8D0A,8,0.7918340563774109,0.7857416272163391,0.7364080026745796,-0.0060924291610717
gte_multilingual_base_768d,zh_char,ROOT-8DB3,4,0.7220970988273621,0.744976282119751,0.7087385952472687,0.0228791832923889
gte_multilingual_base_768d,zh_char,ROOT-8ECD,20,0.8050811886787415,0.7938361763954163,0.6455790370702743,-0.0112450122833251
gte_multilingual_base_768d,zh_char,ROOT-8F9B,6,0.7613279819488525,0.7434635162353516,0.7712832490603129,-0.0178644657135009
gte_multilingual_base_768d,zh_char,ROOT-8F9F,19,0.7725557088851929,0.7489598989486694,0.7121279741588392,-0.0235958099365234
gte_multilingual_base_768d,zh_char,ROOT-8FB0,15,0.7267705202102661,0.7335439920425415,0.7145428379376729,0.0067734718322753
gte_multilingual_base_768d,zh_char,ROOT-8FB1,7,0.9109475016593932,0.8661500811576843,0.729127151625497,-0.0447974205017089
gte_multilingual_base_768d,zh_char,ROOT-8FB2,2,0.6206614971160889,0.6384072303771973,0.6364565491676331,0.0177457332611084
gte_multilingual_base_768d,zh_char,ROOT-9000,2,0.662390947341919,0.679984450340271,0.7063570618629456,0.017593502998352
gte_multilingual_base_768d,zh_char,ROOT-9023,6,0.6973716616630554,0.7024710774421692,0.6614002386728922,0.0050994157791137
gte_multilingual_base_768d,zh_char,ROOT-9054,3,0.6084060668945312,0.6008556485176086,0.6662262280782064,-0.0075504183769226
gte_multilingual_base_768d,zh_char,ROOT-9091,4,0.8308134078979492,0.8332693576812744,0.7198451012372971,0.0024559497833251
gte_multilingual_base_768d,zh_char,ROOT-9095,3,1.0,0.9718692898750304,0.8928405046463013,-0.0281307101249694
gte_multilingual_base_768d,zh_char,ROOT-90CE,2,0.7757251262664795,0.7941180467605591,0.715137243270874,0.0183929204940795
gte_multilingual_base_768d,zh_char,ROOT-90ED,2,0.7036552429199219,0.68798828125,0.7150111794471741,-0.0156669616699218
gte_multilingual_base_768d,zh_char,ROOT-9109,5,0.7182080149650574,0.6806123852729797,0.6599987626075745,-0.0375956296920776
gte_multilingual_base_768d,zh_char,ROOT-912D,2,0.6562643051147461,0.6513712406158447,0.6559479236602783,-0.0048930644989013
gte_multilingual_base_768d,zh_char,ROOT-9149,3,0.6735964417457581,0.6414758563041687,0.668893297513326,-0.0321205854415893
gte_multilingual_base_768d,zh_char,ROOT-914B,10,0.8654425740242004,0.8546855449676514,0.7374359488487243,-0.010757029056549
gte_multilingual_base_768d,zh_char,ROOT-91C6,23,0.7048837542533875,0.680080235004425,0.6748264924339626,-0.0248035192489624
gte_multilingual_base_768d,zh_char,ROOT-91C7,5,0.6598620414733887,0.6115986704826355,0.6655682563781739,-0.0482633709907531
gte_multilingual_base_768d,zh_char,ROOT-91CC,11,0.6806111931800842,0.6761685609817505,0.7016832611777566,-0.0044426321983337
gte_multilingual_base_768d,zh_char,ROOT-9577,10,0.7337351441383362,0.7251237034797668,0.6921497046947479,-0.0086114406585693
gte_multilingual_base_768d,zh_char,ROOT-9580,7,0.6793116331100464,0.6535354852676392,0.6413542287690299,-0.0257761478424072
gte_multilingual_base_768d,zh_char,ROOT-9592,4,0.8240793347358704,0.7927598357200623,0.6895739734172821,-0.0313194990158081
gte_multilingual_base_768d,zh_char,ROOT-95B5,2,0.6459779739379883,0.658393144607544,0.6162914931774139,0.0124151706695556
gte_multilingual_base_768d,zh_char,ROOT-9673,2,0.695244550704956,0.5752437114715576,0.7020626962184906,-0.1200008392333984
gte_multilingual_base_768d,zh_char,ROOT-9686,2,0.7181484699249268,0.6891266107559204,0.7182005941867828,-0.0290218591690063
gte_multilingual_base_768d,zh_char,ROOT-968B,2,0.6780517101287842,0.6813631057739258,0.6106082797050476,0.0033113956451416
gte_multilingual_base_768d,zh_char,ROOT-96B9,31,0.7019146084785461,0.7010557651519775,0.7003222790456587,-0.0008588433265686
gte_multilingual_base_768d,zh_char,ROOT-96BB,6,0.9225805997848512,0.892018735408783,0.9171300133069356,-0.0305618643760681
gte_multilingual_base_768d,zh_char,ROOT-96CB,3,0.8777644038200378,0.8562628626823425,0.6880607008934021,-0.0215015411376953
gte_multilingual_base_768d,zh_char,ROOT-96E3,4,0.7418038249015808,0.7467978000640869,0.6421706527471542,0.0049939751625061
gte_multilingual_base_768d,zh_char,ROOT-96E9,4,1.0,0.9822897911071776,0.9762172549962996,-0.0177102088928222
gte_multilingual_base_768d,zh_char,ROOT-96F7,2,0.5909349918365479,0.5905427932739258,0.7090821862220764,-0.000392198562622
gte_multilingual_base_768d,zh_char,ROOT-9700,11,0.7098018527030945,0.6956388354301453,0.6667878898707303,-0.0141630172729492
gte_multilingual_base_768d,zh_char,ROOT-9752,17,0.6559187769889832,0.6550289392471313,0.6915077111300301,-0.0008898377418518
gte_multilingual_base_768d,zh_char,ROOT-975E,24,0.7167965173721313,0.678862988948822,0.6763138944904009,-0.0379335284233093
gte_multilingual_base_768d,zh_char,ROOT-9762,4,0.8302432894706726,0.807929515838623,0.7230643332004547,-0.0223137736320495
gte_multilingual_base_768d,zh_char,ROOT-99AC,5,0.7262333035469055,0.7022300958633423,0.7348955988883972,-0.0240032076835632
gte_multilingual_base_768d,zh_char,ROOT-9AD8,32,0.7597514986991882,0.7270489931106567,0.697042353451252,-0.0327025055885314
gte_multilingual_base_768d,zh_char,ROOT-9B32,6,0.8161779046058655,0.7890161275863647,0.8329599400361379,-0.0271617770195007
gte_multilingual_base_768d,zh_char,ROOT-9B3C,15,0.7513023614883423,0.7466772198677063,0.6860380252202352,-0.0046251416206359
gte_multilingual_base_768d,zh_char,ROOT-9B5A,3,0.6329037547111511,0.6416968703269958,0.6141205032666525,0.0087931156158447
gte_multilingual_base_768d,zh_char,ROOT-9BAE,2,0.7720416784286499,0.7723386287689209,0.6309722363948822,0.0002969503402709
gte_multilingual_base_768d,zh_char,ROOT-9CE5,2,0.7123444080352783,0.6510763168334961,0.6859717965126038,-0.0612680912017822
gte_multilingual_base_768d,zh_char,ROOT-9E75,2,0.6074148416519165,0.5923886299133301,0.6647668182849884,-0.0150262117385864
gte_multilingual_base_768d,zh_char,ROOT-9E7F,4,0.6800691485404968,0.6612712740898132,0.6002648174762726,-0.0187978744506835
gte_multilingual_base_768d,zh_char,ROOT-9E83,5,1.0,0.982746124267578,0.9744737863540648,-0.0172538757324218
gte_multilingual_base_768d,zh_char,ROOT-9E97,8,0.7939124703407288,0.7745018601417542,0.7155634388327599,-0.0194106101989746
gte_multilingual_base_768d,zh_char,ROOT-9EFD,3,0.6755104064941406,0.6810609698295593,0.7132371465365092,0.0055505633354187
gte_multilingual_base_768d,zh_char,ROOT-9F4A,11,0.7443374395370483,0.7224615812301636,0.6990741708061912,-0.0218758583068847
gte_multilingual_base_768d,zh_char,ROOT-9F8D,15,0.6938959956169128,0.6804690361022949,0.6755613764127095,-0.0134269595146179
gte_multilingual_base_768d,zh_char,ROOT-9FA0,5,0.8759183883666992,0.8620079159736633,0.9021796345710754,-0.0139104723930358
qwen3_0.6b_1024d,cn_def,ROOT-20000,25,0.4035355746746063,0.4392096400260925,0.4360665214061737,0.0356740653514862
qwen3_0.6b_1024d,cn_def,ROOT-200A4,3,0.5772847533226013,0.5897220969200134,0.4655350943406423,0.0124373435974121
qwen3_0.6b_1024d,cn_def,ROOT-2053E,2,0.3937996625900268,0.4559262990951538,0.4428050518035888,0.0621266365051269
qwen3_0.6b_1024d,cn_def,ROOT-20CCB,2,0.2658880949020386,0.3211956024169922,0.3982149660587311,0.0553075075149536
qwen3_0.6b_1024d,cn_def,ROOT-2123C,12,0.3870955109596252,0.4212195575237274,0.4268928791085879,0.0341240465641021
qwen3_0.6b_1024d,cn_def,ROOT-219CD,8,0.3779996037483215,0.4137547612190246,0.4684776104986667,0.0357551574707031
qwen3_0.6b_1024d,cn_def,ROOT-21C55,2,0.4075460433959961,0.4331450462341308,0.3453678488731384,0.0255990028381347
qwen3_0.6b_1024d,cn_def,ROOT-233DF,6,0.4032077193260193,0.4102465808391571,0.3825019101301829,0.0070388615131378
qwen3_0.6b_1024d,cn_def,ROOT-2394F,14,0.4471261203289032,0.4657651782035827,0.4458406099251338,0.0186390578746795
qwen3_0.6b_1024d,cn_def,ROOT-239BC,2,0.6779305934906006,0.6296933889389038,0.5793180167675018,-0.0482372045516967
qwen3_0.6b_1024d,cn_def,ROOT-271A3,12,0.4094468951225281,0.426313042640686,0.4305563320716222,0.0168661475181579
qwen3_0.6b_1024d,cn_def,ROOT-342D,3,0.4456980228424072,0.4584538042545318,0.4354157547156016,0.0127557814121246
qwen3_0.6b_1024d,cn_def,ROOT-34B8,4,0.4253592491149902,0.4117608070373535,0.4342183321714401,-0.0135984420776367
qwen3_0.6b_1024d,cn_def,ROOT-34DE,4,0.4338841438293457,0.4603678286075592,0.3951806649565696,0.0264836847782135
qwen3_0.6b_1024d,cn_def,ROOT-3563,9,0.4310526847839355,0.4378693997859955,0.5152051581276788,0.0068167150020599
qwen3_0.6b_1024d,cn_def,ROOT-37A2,12,0.4729354679584503,0.4642415940761566,0.4111380105217297,-0.0086938738822937
qwen3_0.6b_1024d,cn_def,ROOT-382F,16,0.3979637026786804,0.4081031382083893,0.3680608598515391,0.0101394355297088
qwen3_0.6b_1024d,cn_def,ROOT-3840,5,0.3798681199550628,0.3406102061271667,0.4413581132888794,-0.0392579138278961
