model,channel,root_family_id,rank_change_raw,rank_change_centered
gte_multilingual_base_768d,zh_char,ROOT-271A3,-337.5,-0.9285714285714286
gte_multilingual_base_768d,zh_char,ROOT-27DA0,-195.27272727272728,1190.909090909091
gte_multilingual_base_768d,zh_char,ROOT-3431,-1186.8333333333333,1959.75
gte_multilingual_base_768d,zh_char,ROOT-34B8,-338.4,787.6
gte_multilingual_base_768d,zh_char,ROOT-34BC,490.5,27.125
gte_multilingual_base_768d,zh_char,ROOT-34DE,-1172.75,974.8333333333334
gte_multilingual_base_768d,zh_char,ROOT-3563,-101.33333333333333,156.77777777777777
gte_multilingual_base_768d,zh_char,ROOT-3687,223.5,4011.75
gte_multilingual_base_768d,zh_char,ROOT-37A2,-22.941176470588236,567.8823529411765
gte_multilingual_base_768d,zh_char,ROOT-382F,-791.5384615384615,941.8461538461538
gte_multilingual_base_768d,zh_char,ROOT-3840,453.90909090909093,1420.6363636363637
gte_multilingual_base_768d,zh_char,ROOT-39B0,305.54545454545456,905.3636363636364
gte_multilingual_base_768d,zh_char,ROOT-4020,-1251.857142857143,445.57142857142856
gte_multilingual_base_768d,zh_char,ROOT-41C2,-1599.3,265.35
gte_multilingual_base_768d,zh_char,ROOT-4343,68.71428571428571,1238.2857142857142
gte_multilingual_base_768d,zh_char,ROOT-4588,-896.6666666666666,1522.0
gte_multilingual_base_768d,zh_char,ROOT-470C,690.0769230769231,846.8461538461538
gte_multilingual_base_768d,zh_char,ROOT-4E00,-1349.625,2232.75
gte_multilingual_base_768d,zh_char,ROOT-4E01,-572.5238095238095,-36.714285714285715
gte_multilingual_base_768d,zh_char,ROOT-4E02,250.4,32.0
gte_multilingual_base_768d,zh_char,ROOT-4E0D,503.7857142857143,1496.7142857142858
gte_multilingual_base_768d,zh_char,ROOT-4E11,452.875,975.5
gte_multilingual_base_768d,zh_char,ROOT-4E14,-599.4814814814815,-32.51851851851852
gte_multilingual_base_768d,zh_char,ROOT-4E16,247.25,2396.625
gte_multilingual_base_768d,zh_char,ROOT-4E1E,-449.25,-1883.25
gte_multilingual_base_768d,zh_char,ROOT-4E29,268.85714285714283,492.57142857142856
gte_multilingual_base_768d,zh_char,ROOT-4E2D,270.1666666666667,460.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-4E30,-1433.75,107.5
gte_multilingual_base_768d,zh_char,ROOT-4E36,1052.375,828.0
gte_multilingual_base_768d,zh_char,ROOT-4E38,1300.8,5594.8
gte_multilingual_base_768d,zh_char,ROOT-4E3F,-1170.625,215.95833333333334
gte_multilingual_base_768d,zh_char,ROOT-4E43,-1989.5,-1718.75
gte_multilingual_base_768d,zh_char,ROOT-4E47,183.5,565.7
gte_multilingual_base_768d,zh_char,ROOT-4E4D,-744.875,-79.8125
gte_multilingual_base_768d,zh_char,ROOT-4E4F,-1060.0,-2220.4
gte_multilingual_base_768d,zh_char,ROOT-4E59,3243.0,886.75
gte_multilingual_base_768d,zh_char,ROOT-4E5D,-822.3333333333334,18.166666666666668
gte_multilingual_base_768d,zh_char,ROOT-4E5F,-1036.6,893.0
gte_multilingual_base_768d,zh_char,ROOT-4E88,-277.8888888888889,-579.0
gte_multilingual_base_768d,zh_char,ROOT-4E8C,-1135.857142857143,46.142857142857146
gte_multilingual_base_768d,zh_char,ROOT-4E8E,-2085.6666666666665,51.166666666666664
gte_multilingual_base_768d,zh_char,ROOT-4E8F,-299.90909090909093,2783.090909090909
gte_multilingual_base_768d,zh_char,ROOT-4E91,-1089.6666666666667,88.66666666666667
gte_multilingual_base_768d,zh_char,ROOT-4E94,-402.6666666666667,179.46666666666667
gte_multilingual_base_768d,zh_char,ROOT-4E9E,615.1666666666666,1338.0
gte_multilingual_base_768d,zh_char,ROOT-4EA1,-662.8571428571429,-1465.2857142857142
gte_multilingual_base_768d,zh_char,ROOT-4EA2,-638.8333333333334,-220.58333333333334
gte_multilingual_base_768d,zh_char,ROOT-4EA4,-231.78947368421052,-385.42105263157896
gte_multilingual_base_768d,zh_char,ROOT-4EA5,-1116.8,146.13333333333333
gte_multilingual_base_768d,zh_char,ROOT-4EAC,-1188.6,711.3
gte_multilingual_base_768d,zh_char,ROOT-4ECA,-548.375,779.975
gte_multilingual_base_768d,zh_char,ROOT-4ECB,-1978.3333333333333,-1127.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-4EE4,1106.2222222222222,146.0
gte_multilingual_base_768d,zh_char,ROOT-4F59,104.3529411764706,-113.76470588235294
gte_multilingual_base_768d,zh_char,ROOT-4F86,997.1666666666666,288.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-4F96,531.6,785.8
gte_multilingual_base_768d,zh_char,ROOT-5009,454.1818181818182,729.8181818181819
gte_multilingual_base_768d,zh_char,ROOT-501D,-442.42857142857144,422.85714285714283
gte_multilingual_base_768d,zh_char,ROOT-50C9,148.1578947368421,-206.47368421052633
gte_multilingual_base_768d,zh_char,ROOT-5143,-269.0,-1268.8823529411766
gte_multilingual_base_768d,zh_char,ROOT-5146,-1083.5555555555557,-509.8888888888889
gte_multilingual_base_768d,zh_char,ROOT-5148,-433.375,2476.75
gte_multilingual_base_768d,zh_char,ROOT-5149,-1265.625,-534.875
gte_multilingual_base_768d,zh_char,ROOT-514D,-379.90909090909093,2973.090909090909
gte_multilingual_base_768d,zh_char,ROOT-5152,-822.3846153846154,2272.6153846153848
gte_multilingual_base_768d,zh_char,ROOT-5165,226.0,-850.6666666666666
gte_multilingual_base_768d,zh_char,ROOT-5168,87.0,-203.33333333333334
gte_multilingual_base_768d,zh_char,ROOT-5169,163.75,-935.75
gte_multilingual_base_768d,zh_char,ROOT-516A,-380.70588235294116,925.7058823529412
gte_multilingual_base_768d,zh_char,ROOT-516B,329.6,271.6
gte_multilingual_base_768d,zh_char,ROOT-516C,741.8333333333334,-161.08333333333334
gte_multilingual_base_768d,zh_char,ROOT-5171,-235.1818181818182,148.36363636363637
gte_multilingual_base_768d,zh_char,ROOT-5176,-627.75,214.65
gte_multilingual_base_768d,zh_char,ROOT-517C,-881.8823529411765,1409.7058823529412
gte_multilingual_base_768d,zh_char,ROOT-5183,-1526.1666666666667,323.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-518B,499.6,3184.8
gte_multilingual_base_768d,zh_char,ROOT-518E,-577.9545454545455,832.7272727272727
gte_multilingual_base_768d,zh_char,ROOT-5193,630.2,642.4
gte_multilingual_base_768d,zh_char,ROOT-5198,-501.9,105.7
gte_multilingual_base_768d,zh_char,ROOT-51A5,220.3,3276.8
gte_multilingual_base_768d,zh_char,ROOT-51E0,39.166666666666664,10.166666666666666
gte_multilingual_base_768d,zh_char,ROOT-51E1,539.5,196.5
gte_multilingual_base_768d,zh_char,ROOT-51FA,396.125,362.125
gte_multilingual_base_768d,zh_char,ROOT-5200,-354.72,70.92
gte_multilingual_base_768d,zh_char,ROOT-5203,-250.88888888888889,-293.44444444444446
gte_multilingual_base_768d,zh_char,ROOT-5206,-579.4782608695652,587.3913043478261
gte_multilingual_base_768d,zh_char,ROOT-5247,345.0,-932.2
gte_multilingual_base_768d,zh_char,ROOT-529B,-198.21052631578948,560.0526315789474
gte_multilingual_base_768d,zh_char,ROOT-52A6,-648.75,-847.75
gte_multilingual_base_768d,zh_char,ROOT-52F9,-144.64,852.04
gte_multilingual_base_768d,zh_char,ROOT-52FA,-383.70588235294116,-87.05882352941177
gte_multilingual_base_768d,zh_char,ROOT-52FB,-100.8,-59.2
gte_multilingual_base_768d,zh_char,ROOT-52FF,-1252.3333333333333,-1370.7777777777778
gte_multilingual_base_768d,zh_char,ROOT-5303,-741.5714285714286,17.392857142857142
gte_multilingual_base_768d,zh_char,ROOT-5305,-862.0555555555555,393.6666666666667
gte_multilingual_base_768d,zh_char,ROOT-530A,-348.2857142857143,735.5714285714286
gte_multilingual_base_768d,zh_char,ROOT-530B,-937.4,103.6
gte_multilingual_base_768d,zh_char,ROOT-5315,-621.3421052631579,-373.57894736842104
gte_multilingual_base_768d,zh_char,ROOT-5340,-530.2777777777778,183.11111111111111
gte_multilingual_base_768d,zh_char,ROOT-5348,1428.5,74.75
gte_multilingual_base_768d,zh_char,ROOT-5349,-563.3571428571429,2304.1428571428573
gte_multilingual_base_768d,zh_char,ROOT-534A,709.625,-10.125
gte_multilingual_base_768d,zh_char,ROOT-5351,-1099.2380952380952,1299.4285714285713
gte_multilingual_base_768d,zh_char,ROOT-5352,-393.4117647058824,185.88235294117646
gte_multilingual_base_768d,zh_char,ROOT-5353,-224.45454545454547,-807.9090909090909
gte_multilingual_base_768d,zh_char,ROOT-535C,3164.0,204.75
gte_multilingual_base_768d,zh_char,ROOT-5360,-1112.1,483.35
gte_multilingual_base_768d,zh_char,ROOT-5371,-344.8888888888889,1514.111111111111
gte_multilingual_base_768d,zh_char,ROOT-5377,61.0,219.14285714285714
gte_multilingual_base_768d,zh_char,ROOT-5378,259.0,614.25
gte_multilingual_base_768d,zh_char,ROOT-539F,-2146.5714285714284,46.142857142857146
gte_multilingual_base_768d,zh_char,ROOT-53B6,10.666666666666666,297.42857142857144
gte_multilingual_base_768d,zh_char,ROOT-53B7,-374.0,20.8
gte_multilingual_base_768d,zh_char,ROOT-53BB,-774.5,1662.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-53C3,335.7,1981.6
gte_multilingual_base_768d,zh_char,ROOT-53C8,384.0,377.5
gte_multilingual_base_768d,zh_char,ROOT-53CA,-765.5,-5.916666666666667
gte_multilingual_base_768d,zh_char,ROOT-53CD,-1377.625,-11.125
gte_multilingual_base_768d,zh_char,ROOT-53D5,-646.9166666666666,1749.75
gte_multilingual_base_768d,zh_char,ROOT-53D6,-718.9166666666666,2894.0
gte_multilingual_base_768d,zh_char,ROOT-53DA,-278.2857142857143,333.5
gte_multilingual_base_768d,zh_char,ROOT-53E3,-2839.5,-74.25
gte_multilingual_base_768d,zh_char,ROOT-53E4,-1111.5294117647059,41.029411764705884
gte_multilingual_base_768d,zh_char,ROOT-53EA,-1014.4,3140.6
gte_multilingual_base_768d,zh_char,ROOT-53F8,2166.2,-122.4
gte_multilingual_base_768d,zh_char,ROOT-5404,-574.4,334.8285714285714
gte_multilingual_base_768d,zh_char,ROOT-5405,-942.4375,447.0625
gte_multilingual_base_768d,zh_char,ROOT-5408,34.84848484848485,268.5151515151515
gte_multilingual_base_768d,zh_char,ROOT-5409,-205.57894736842104,537.578947368421
gte_multilingual_base_768d,zh_char,ROOT-540C,-97.44444444444444,-748.6666666666666
gte_multilingual_base_768d,zh_char,ROOT-540D,-389.0,-607.75
gte_multilingual_base_768d,zh_char,ROOT-540E,-1021.4,-284.8
gte_multilingual_base_768d,zh_char,ROOT-5433,86.16666666666667,824.3333333333334
gte_multilingual_base_768d,zh_char,ROOT-5442,52.0,-1098.6
gte_multilingual_base_768d,zh_char,ROOT-544A,-613.2,-592.8
gte_multilingual_base_768d,zh_char,ROOT-5468,-674.4666666666667,464.0
gte_multilingual_base_768d,zh_char,ROOT-5485,-8.571428571428571,-1275.857142857143
gte_multilingual_base_768d,zh_char,ROOT-548E,-405.2857142857143,3800.8571428571427
gte_multilingual_base_768d,zh_char,ROOT-54A2,-809.8571428571429,740.8571428571429
gte_multilingual_base_768d,zh_char,ROOT-54B8,-576.3571428571429,15.785714285714286
gte_multilingual_base_768d,zh_char,ROOT-54E1,-411.2857142857143,426.57142857142856
gte_multilingual_base_768d,zh_char,ROOT-55AE,-196.4090909090909,1471.8181818181818
gte_multilingual_base_768d,zh_char,ROOT-55BF,-2017.0666666666666,322.8666666666667
gte_multilingual_base_768d,zh_char,ROOT-55C7,-4.333333333333333,3586.3333333333335
gte_multilingual_base_768d,zh_char,ROOT-56D7,148.08333333333334,334.4166666666667
gte_multilingual_base_768d,zh_char,ROOT-56DB,72.25,2609.25
gte_multilingual_base_768d,zh_char,ROOT-56DE,4835.25,896.0
gte_multilingual_base_768d,zh_char,ROOT-56E0,-748.4285714285714,-4.571428571428571
gte_multilingual_base_768d,zh_char,ROOT-56FA,705.8,1021.2
gte_multilingual_base_768d,zh_char,ROOT-571F,1079.4,-72.6
gte_multilingual_base_768d,zh_char,ROOT-572D,-1360.4642857142858,459.7142857142857
gte_multilingual_base_768d,zh_char,ROOT-57F6,241.0,1521.1666666666667
gte_multilingual_base_768d,zh_char,ROOT-57F7,-297.5,-2678.5
gte_multilingual_base_768d,zh_char,ROOT-5807,-1760.7142857142858,-308.7142857142857
gte_multilingual_base_768d,zh_char,ROOT-582F,10.227272727272727,1586.3636363636363
gte_multilingual_base_768d,zh_char,ROOT-58EC,-570.4444444444445,-8.555555555555555
gte_multilingual_base_768d,zh_char,ROOT-58F4,504.3333333333333,379.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-58F9,-914.3333333333334,161.0
gte_multilingual_base_768d,zh_char,ROOT-58FD,560.0,-616.8
gte_multilingual_base_768d,zh_char,ROOT-590B,-25.470588235294116,260.2352941176471
gte_multilingual_base_768d,zh_char,ROOT-590C,583.1666666666666,754.5
gte_multilingual_base_768d,zh_char,ROOT-5917,-114.15384615384616,-568.4615384615385
gte_multilingual_base_768d,zh_char,ROOT-591A,97.0,1476.5
gte_multilingual_base_768d,zh_char,ROOT-5927,-662.8333333333334,3661.1666666666665
gte_multilingual_base_768d,zh_char,ROOT-5929,-2132.0,-1151.2
gte_multilingual_base_768d,zh_char,ROOT-592B,-822.5,857.25
gte_multilingual_base_768d,zh_char,ROOT-592C,-921.8333333333334,1876.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-592D,-611.0,-610.0
gte_multilingual_base_768d,zh_char,ROOT-592E,-1829.4615384615386,-131.92307692307693
gte_multilingual_base_768d,zh_char,ROOT-5937,-747.6,1630.4
gte_multilingual_base_768d,zh_char,ROOT-593E,402.5,430.0
gte_multilingual_base_768d,zh_char,ROOT-5944,-783.7142857142857,2876.714285714286
gte_multilingual_base_768d,zh_char,ROOT-5949,281.1666666666667,-1442.1666666666667
gte_multilingual_base_768d,zh_char,ROOT-5950,3953.0,1152.75
gte_multilingual_base_768d,zh_char,ROOT-595A,-540.5555555555555,1317.888888888889
gte_multilingual_base_768d,zh_char,ROOT-5967,-303.0,-1544.6
gte_multilingual_base_768d,zh_char,ROOT-5973,-821.9565217391304,654.0434782608696
gte_multilingual_base_768d,zh_char,ROOT-599F,-417.2857142857143,761.8571428571429
gte_multilingual_base_768d,zh_char,ROOT-59A5,61.75,-2892.25
gte_multilingual_base_768d,zh_char,ROOT-59BB,-876.8333333333334,-959.8333333333334
gte_multilingual_base_768d,zh_char,ROOT-59BE,-29.4,386.8
gte_multilingual_base_768d,zh_char,ROOT-5A41,-155.41176470588235,-130.23529411764707
gte_multilingual_base_768d,zh_char,ROOT-5B5A,-842.5384615384615,1085.0
gte_multilingual_base_768d,zh_char,ROOT-5B81,-144.5,-399.6666666666667
gte_multilingual_base_768d,zh_char,ROOT-5B83,-2125.9,-423.5
gte_multilingual_base_768d,zh_char,ROOT-5B89,19.333333333333332,591.3333333333334
gte_multilingual_base_768d,zh_char,ROOT-5B97,-2004.625,132.125
gte_multilingual_base_768d,zh_char,ROOT-5B98,76.8,-620.3
gte_multilingual_base_768d,zh_char,ROOT-5B9A,-193.5,-121.5
gte_multilingual_base_768d,zh_char,ROOT-5BA3,-90.6,425.8
gte_multilingual_base_768d,zh_char,ROOT-5BB3,-829.3333333333334,577.1666666666666
gte_multilingual_base_768d,zh_char,ROOT-5BC5,362.6666666666667,3624.3333333333335
gte_multilingual_base_768d,zh_char,ROOT-5BCD,-613.8333333333334,548.0
gte_multilingual_base_768d,zh_char,ROOT-5BF8,-2357.8,-128.6
gte_multilingual_base_768d,zh_char,ROOT-5BFD,-2097.8,2103.0
gte_multilingual_base_768d,zh_char,ROOT-5C07,4776.4,1180.8
gte_multilingual_base_768d,zh_char,ROOT-5C08,30.2,3018.6666666666665
gte_multilingual_base_768d,zh_char,ROOT-5C09,-1526.6,-1402.0
gte_multilingual_base_768d,zh_char,ROOT-5C0A,-1166.4444444444443,155.77777777777777
gte_multilingual_base_768d,zh_char,ROOT-5C0F,-139.38095238095238,311.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-5C17,258.5,164.07142857142858
gte_multilingual_base_768d,zh_char,ROOT-5C1A,-196.26923076923077,80.3076923076923
gte_multilingual_base_768d,zh_char,ROOT-5C1E,-675.1428571428571,2378.8571428571427
gte_multilingual_base_768d,zh_char,ROOT-5C28,309.0,5468.0
gte_multilingual_base_768d,zh_char,ROOT-5C39,241.1,-306.6
gte_multilingual_base_768d,zh_char,ROOT-5C4B,-677.1666666666666,450.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-5C6F,-1022.6666666666666,-1164.4444444444443
gte_multilingual_base_768d,zh_char,ROOT-5C70,-448.4,-1193.4
gte_multilingual_base_768d,zh_char,ROOT-5CA1,-768.6666666666666,100.0
gte_multilingual_base_768d,zh_char,ROOT-5DC2,98.16666666666667,3588.8333333333335
gte_multilingual_base_768d,zh_char,ROOT-5DDD,111.2,82.6
gte_multilingual_base_768d,zh_char,ROOT-5DE0,-187.46666666666667,501.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-5DE4,-162.5,-495.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-5DE5,-1363.75,-251.53571428571428
gte_multilingual_base_768d,zh_char,ROOT-5DE8,-849.9,-12.9
gte_multilingual_base_768d,zh_char,ROOT-5DF1,-1035.5,-666.3333333333334
gte_multilingual_base_768d,zh_char,ROOT-5DF3,-1066.25,-1465.75
gte_multilingual_base_768d,zh_char,ROOT-5DF4,-656.9285714285714,468.5
gte_multilingual_base_768d,zh_char,ROOT-5E0C,-482.22222222222223,450.44444444444446
gte_multilingual_base_768d,zh_char,ROOT-5E1D,-228.42857142857142,805.5714285714286
gte_multilingual_base_768d,zh_char,ROOT-5E36,-75.4,2108.8
gte_multilingual_base_768d,zh_char,ROOT-5E72,-1069.142857142857,330.7142857142857
gte_multilingual_base_768d,zh_char,ROOT-5E73,-543.0,-164.66666666666666
gte_multilingual_base_768d,zh_char,ROOT-5E7A,-325.14285714285717,688.7142857142857
gte_multilingual_base_768d,zh_char,ROOT-5E9A,-2238.0,-662.5
gte_multilingual_base_768d,zh_char,ROOT-5EB6,-138.0,-957.125
gte_multilingual_base_768d,zh_char,ROOT-5EFA,-1203.1666666666667,-1123.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-5F0B,322.6875,318.1875
gte_multilingual_base_768d,zh_char,ROOT-5F15,-1015.6,3335.6
gte_multilingual_base_768d,zh_char,ROOT-5F17,-239.57142857142858,451.42857142857144
gte_multilingual_base_768d,zh_char,ROOT-5F1F,-516.8181818181819,-28.818181818181817
gte_multilingual_base_768d,zh_char,ROOT-5F31,-1228.25,-1315.5
gte_multilingual_base_768d,zh_char,ROOT-5F54,266.5,-598.625
gte_multilingual_base_768d,zh_char,ROOT-5F56,-12.0,82.375
gte_multilingual_base_768d,zh_char,ROOT-5F57,-1302.4,3211.0
gte_multilingual_base_768d,zh_char,ROOT-5F9E,-1025.5714285714287,378.2857142857143
gte_multilingual_base_768d,zh_char,ROOT-5FC5,-276.1333333333333,2196.3333333333335
gte_multilingual_base_768d,zh_char,ROOT-601D,-906.4,-1627.8
gte_multilingual_base_768d,zh_char,ROOT-60A4,-1173.2,-200.6
gte_multilingual_base_768d,zh_char,ROOT-610F,-1108.2,-1013.8
gte_multilingual_base_768d,zh_char,ROOT-620D,1068.625,1468.0
gte_multilingual_base_768d,zh_char,ROOT-6211,269.55555555555554,286.1111111111111
gte_multilingual_base_768d,zh_char,ROOT-6212,-99.25,-1591.75
gte_multilingual_base_768d,zh_char,ROOT-6214,-349.6875,507.1875
gte_multilingual_base_768d,zh_char,ROOT-6216,-488.53846153846155,67.6923076923077
gte_multilingual_base_768d,zh_char,ROOT-6236,294.1666666666667,-212.83333333333334
gte_multilingual_base_768d,zh_char,ROOT-6241,655.0,-315.64285714285717
gte_multilingual_base_768d,zh_char,ROOT-624B,259.53333333333336,1940.6666666666667
gte_multilingual_base_768d,zh_char,ROOT-624D,-1177.8,-355.6
gte_multilingual_base_768d,zh_char,ROOT-652F,-1593.8666666666666,215.4
gte_multilingual_base_768d,zh_char,ROOT-6538,220.4,-461.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-6544,-370.8333333333333,1183.25
gte_multilingual_base_768d,zh_char,ROOT-6556,-218.75,-684.75
gte_multilingual_base_768d,zh_char,ROOT-656B,-253.33333333333334,383.77777777777777
gte_multilingual_base_768d,zh_char,ROOT-6587,1364.9,691.9
gte_multilingual_base_768d,zh_char,ROOT-65A4,-565.0454545454545,368.6818181818182
gte_multilingual_base_768d,zh_char,ROOT-65AC,326.3333333333333,42.111111111111114
gte_multilingual_base_768d,zh_char,ROOT-65B9,-586.0526315789474,409.7368421052632
gte_multilingual_base_768d,zh_char,ROOT-65C1,936.6,-238.0
gte_multilingual_base_768d,zh_char,ROOT-65CF,-372.4,2518.0
gte_multilingual_base_768d,zh_char,ROOT-65E6,-918.695652173913,1721.0869565217392
gte_multilingual_base_768d,zh_char,ROOT-65E8,-1360.3636363636363,534.9090909090909
gte_multilingual_base_768d,zh_char,ROOT-65EC,230.23076923076923,311.0
gte_multilingual_base_768d,zh_char,ROOT-6606,-837.2222222222222,425.77777777777777
gte_multilingual_base_768d,zh_char,ROOT-660C,1529.0,1136.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-660F,-1161.5,2391.5
gte_multilingual_base_768d,zh_char,ROOT-6613,-2494.8888888888887,-18.333333333333332
gte_multilingual_base_768d,zh_char,ROOT-6614,-198.0,-1587.0
gte_multilingual_base_768d,zh_char,ROOT-661C,-1023.1904761904761,696.0952380952381
gte_multilingual_base_768d,zh_char,ROOT-661F,1888.0,477.5
gte_multilingual_base_768d,zh_char,ROOT-662F,-447.44444444444446,1153.7777777777778
gte_multilingual_base_768d,zh_char,ROOT-66FC,-653.4615384615385,383.46153846153845
gte_multilingual_base_768d,zh_char,ROOT-66FE,282.6666666666667,-357.44444444444446
gte_multilingual_base_768d,zh_char,ROOT-6701,592.1428571428571,-900.2857142857143
gte_multilingual_base_768d,zh_char,ROOT-6703,-824.5833333333334,921.0833333333334
gte_multilingual_base_768d,zh_char,ROOT-670B,-2.909090909090909,-1354.090909090909
gte_multilingual_base_768d,zh_char,ROOT-672A,-1504.2857142857142,16.571428571428573
gte_multilingual_base_768d,zh_char,ROOT-672B,-752.5,116.33333333333333
gte_multilingual_base_768d,zh_char,ROOT-672E,-1110.4,759.0
gte_multilingual_base_768d,zh_char,ROOT-6731,-281.5,174.91666666666666
gte_multilingual_base_768d,zh_char,ROOT-675F,-984.3333333333334,1395.6666666666667
gte_multilingual_base_768d,zh_char,ROOT-6771,-309.4166666666667,-104.0
gte_multilingual_base_768d,zh_char,ROOT-6797,-618.0,-25.88888888888889
gte_multilingual_base_768d,zh_char,ROOT-679C,-2227.4166666666665,473.0833333333333
gte_multilingual_base_768d,zh_char,ROOT-67BC,-2187.3333333333335,1747.6666666666667
gte_multilingual_base_768d,zh_char,ROOT-67D0,-1434.8,-186.2
gte_multilingual_base_768d,zh_char,ROOT-67EC,295.34615384615387,238.84615384615384
gte_multilingual_base_768d,zh_char,ROOT-6A02,-312.09090909090907,930.3636363636364
gte_multilingual_base_768d,zh_char,ROOT-6B2E,-9.333333333333334,1043.5555555555557
gte_multilingual_base_768d,zh_char,ROOT-6B62,-1683.25,-211.75
gte_multilingual_base_768d,zh_char,ROOT-6B63,1251.75,783.0
gte_multilingual_base_768d,zh_char,ROOT-6BB5,-1487.2,-1498.4
gte_multilingual_base_768d,zh_char,ROOT-6BB8,-2284.6,-1334.4
gte_multilingual_base_768d,zh_char,ROOT-6BB9,-164.66666666666666,3317.3333333333335
gte_multilingual_base_768d,zh_char,ROOT-6BCE,2402.5,336.125
gte_multilingual_base_768d,zh_char,ROOT-6BD4,-295.0,581.6666666666666
gte_multilingual_base_768d,zh_char,ROOT-6BDA,298.875,2623.875
gte_multilingual_base_768d,zh_char,ROOT-6BDB,-838.0,-65.5
gte_multilingual_base_768d,zh_char,ROOT-6C0F,77.77777777777777,-1529.3333333333333
gte_multilingual_base_768d,zh_char,ROOT-6C10,-642.625,321.25
gte_multilingual_base_768d,zh_char,ROOT-6C11,34.6,-1139.4
gte_multilingual_base_768d,zh_char,ROOT-6C14,-1054.8333333333333,-1708.0
gte_multilingual_base_768d,zh_char,ROOT-6C42,-176.4,1770.6
gte_multilingual_base_768d,zh_char,ROOT-6C93,-1003.5,2441.5
gte_multilingual_base_768d,zh_char,ROOT-6C99,1890.75,803.75
gte_multilingual_base_768d,zh_char,ROOT-708E,-982.3125,2379.0625
gte_multilingual_base_768d,zh_char,ROOT-7097,-560.6,304.2
gte_multilingual_base_768d,zh_char,ROOT-7121,-673.4,-734.4
gte_multilingual_base_768d,zh_char,ROOT-7126,-623.7777777777778,385.1111111111111
gte_multilingual_base_768d,zh_char,ROOT-718F,134.6,-1019.8
gte_multilingual_base_768d,zh_char,ROOT-71D5,-1924.0,762.0
gte_multilingual_base_768d,zh_char,ROOT-722D,374.14285714285717,-601.0
gte_multilingual_base_768d,zh_char,ROOT-7230,-1356.1818181818182,513.2727272727273
gte_multilingual_base_768d,zh_char,ROOT-7235,-1216.5,2573.0
gte_multilingual_base_768d,zh_char,ROOT-7236,-519.2352941176471,-98.82352941176471
gte_multilingual_base_768d,zh_char,ROOT-723B,660.0,785.5
gte_multilingual_base_768d,zh_char,ROOT-723E,-1341.5,574.75
gte_multilingual_base_768d,zh_char,ROOT-723F,-425.61538461538464,-394.6923076923077
gte_multilingual_base_768d,zh_char,ROOT-7259,657.8333333333334,1008.5
gte_multilingual_base_768d,zh_char,ROOT-72AE,-793.0,2600.846153846154
gte_multilingual_base_768d,zh_char,ROOT-7312,462.4,686.6
gte_multilingual_base_768d,zh_char,ROOT-7384,-283.0,331.77777777777777
gte_multilingual_base_768d,zh_char,ROOT-74DC,-372.8,2163.6
gte_multilingual_base_768d,zh_char,ROOT-7518,-9.1,1244.0
gte_multilingual_base_768d,zh_char,ROOT-751A,330.38461538461536,842.7692307692307
gte_multilingual_base_768d,zh_char,ROOT-751F,-1012.4285714285714,-26.714285714285715
gte_multilingual_base_768d,zh_char,ROOT-7528,770.875,345.375
gte_multilingual_base_768d,zh_char,ROOT-752B,-95.87878787878788,-246.84848484848484
gte_multilingual_base_768d,zh_char,ROOT-7531,-1182.0,583.875
gte_multilingual_base_768d,zh_char,ROOT-7532,-1296.5,556.625
gte_multilingual_base_768d,zh_char,ROOT-7533,1456.0,608.2
gte_multilingual_base_768d,zh_char,ROOT-7539,-1944.2,184.2
gte_multilingual_base_768d,zh_char,ROOT-754F,264.0,2698.75
gte_multilingual_base_768d,zh_char,ROOT-7550,-600.6666666666666,-46.44444444444444
gte_multilingual_base_768d,zh_char,ROOT-7562,-37.4,2835.4
gte_multilingual_base_768d,zh_char,ROOT-757A,288.75,392.75
gte_multilingual_base_768d,zh_char,ROOT-757E,12.142857142857142,-727.1428571428571
gte_multilingual_base_768d,zh_char,ROOT-758B,-454.6,-174.4
gte_multilingual_base_768d,zh_char,ROOT-758C,-233.33333333333334,2760.222222222222
gte_multilingual_base_768d,zh_char,ROOT-7591,525.5,1365.8333333333333
gte_multilingual_base_768d,zh_char,ROOT-7678,-1250.0,2536.75
gte_multilingual_base_768d,zh_char,ROOT-767D,67.6,79.0
gte_multilingual_base_768d,zh_char,ROOT-7686,314.625,-288.875
gte_multilingual_base_768d,zh_char,ROOT-7687,270.8333333333333,502.0
gte_multilingual_base_768d,zh_char,ROOT-76AE,-1072.611111111111,145.94444444444446
gte_multilingual_base_768d,zh_char,ROOT-76CA,-1669.0,158.71428571428572
