model,channel,anchor_family,rank_change_raw,rank_change_centered
qwen3_0.6b_1024d,cn_def,ROOT-5DE5,1342.111111111111,1326.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-5DE6,49.0,23.0
qwen3_0.6b_1024d,cn_def,ROOT-5DE8,1355.857142857143,1453.7142857142858
qwen3_0.6b_1024d,cn_def,ROOT-5DEB,158.0,112.0
qwen3_0.6b_1024d,cn_def,ROOT-5DEE,1845.0,2704.0
qwen3_0.6b_1024d,cn_def,ROOT-5DF1,1320.4444444444443,1267.2222222222222
qwen3_0.6b_1024d,cn_def,ROOT-5DF3,314.6666666666667,842.3333333333334
qwen3_0.6b_1024d,cn_def,ROOT-5DF4,2139.0,2902.0
qwen3_0.6b_1024d,cn_def,ROOT-5DFF,1646.5,1866.5
qwen3_0.6b_1024d,cn_def,ROOT-5E00,2240.5,1043.5
qwen3_0.6b_1024d,cn_def,ROOT-5E0C,581.75,463.5
qwen3_0.6b_1024d,cn_def,ROOT-5E1A,1231.0,1783.5
qwen3_0.6b_1024d,cn_def,ROOT-5E1D,1165.5,1453.5
qwen3_0.6b_1024d,cn_def,ROOT-5E2D,0.0,0.0
qwen3_0.6b_1024d,cn_def,ROOT-5E36,886.0,894.0
qwen3_0.6b_1024d,cn_def,ROOT-5E72,1254.9333333333334,1497.7333333333333
qwen3_0.6b_1024d,cn_def,ROOT-5E73,1095.4285714285713,1298.142857142857
qwen3_0.6b_1024d,cn_def,ROOT-5E78,1.0,-3.0
qwen3_0.6b_1024d,cn_def,ROOT-5E79,530.0,593.0
qwen3_0.6b_1024d,cn_def,ROOT-5E7A,601.8,638.8
qwen3_0.6b_1024d,cn_def,ROOT-5E9A,1675.6666666666667,1314.0
qwen3_0.6b_1024d,cn_def,ROOT-5EB6,2782.6666666666665,2648.0
qwen3_0.6b_1024d,cn_def,ROOT-5EB7,1872.0,2154.5
qwen3_0.6b_1024d,cn_def,ROOT-5EFA,2009.75,2161.25
qwen3_0.6b_1024d,cn_def,ROOT-5F01,567.0,875.0
qwen3_0.6b_1024d,cn_def,ROOT-5F0B,1529.2727272727273,1473.909090909091
qwen3_0.6b_1024d,cn_def,ROOT-5F0D,3432.0,3586.0
qwen3_0.6b_1024d,cn_def,ROOT-5F13,1218.5,1310.5
qwen3_0.6b_1024d,cn_def,ROOT-5F15,5077.0,3905.0
qwen3_0.6b_1024d,cn_def,ROOT-5F17,780.5714285714286,1332.857142857143
qwen3_0.6b_1024d,cn_def,ROOT-5F1F,1143.5555555555557,894.0
qwen3_0.6b_1024d,cn_def,ROOT-5F31,842.5,927.0
qwen3_0.6b_1024d,cn_def,ROOT-5F56,742.75,342.75
qwen3_0.6b_1024d,cn_def,ROOT-5F57,1583.0,1675.0
qwen3_0.6b_1024d,cn_def,ROOT-5F6D,769.5,921.0
qwen3_0.6b_1024d,cn_def,ROOT-5F9E,1498.2,1571.0
qwen3_0.6b_1024d,cn_def,ROOT-5FB9,247.0,174.0
qwen3_0.6b_1024d,cn_def,ROOT-5FC3,1349.0,1269.5
qwen3_0.6b_1024d,cn_def,ROOT-5FC5,883.2,675.8
qwen3_0.6b_1024d,cn_def,ROOT-601D,5039.0,4587.0
qwen3_0.6b_1024d,cn_def,ROOT-606F,1921.0,2924.0
qwen3_0.6b_1024d,cn_def,ROOT-60E0,3979.0,4207.5
qwen3_0.6b_1024d,cn_def,ROOT-610F,911.0,834.0
qwen3_0.6b_1024d,cn_def,ROOT-611B,1142.0,1115.0
qwen3_0.6b_1024d,cn_def,ROOT-6208,887.0,617.0
qwen3_0.6b_1024d,cn_def,ROOT-620A,-241.0,-273.0
qwen3_0.6b_1024d,cn_def,ROOT-620D,2172.5,2794.5
qwen3_0.6b_1024d,cn_def,ROOT-620E,2858.0,3406.0
qwen3_0.6b_1024d,cn_def,ROOT-6211,2512.75,1873.5
qwen3_0.6b_1024d,cn_def,ROOT-6212,1213.5,1218.0
qwen3_0.6b_1024d,cn_def,ROOT-6214,2116.0,2724.0
qwen3_0.6b_1024d,cn_def,ROOT-6216,1467.8333333333333,1324.5
qwen3_0.6b_1024d,cn_def,ROOT-6236,146.0,184.5
qwen3_0.6b_1024d,cn_def,ROOT-6241,945.125,920.125
qwen3_0.6b_1024d,cn_def,ROOT-6247,1092.0,289.0
qwen3_0.6b_1024d,cn_def,ROOT-624B,1094.3333333333333,869.8333333333334
qwen3_0.6b_1024d,cn_def,ROOT-624D,2673.25,2804.25
qwen3_0.6b_1024d,cn_def,ROOT-6298,1465.3333333333333,2271.0
qwen3_0.6b_1024d,cn_def,ROOT-62DC,408.0,588.0
qwen3_0.6b_1024d,cn_def,ROOT-652F,1591.9,2227.9
qwen3_0.6b_1024d,cn_def,ROOT-6538,2051.3636363636365,2431.5454545454545
qwen3_0.6b_1024d,cn_def,ROOT-6544,5222.0,4964.0
qwen3_0.6b_1024d,cn_def,ROOT-6556,1922.0,2704.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-6562,3110.5,2244.0
qwen3_0.6b_1024d,cn_def,ROOT-6563,2354.0,1921.5
qwen3_0.6b_1024d,cn_def,ROOT-6566,-414.0,-492.0
qwen3_0.6b_1024d,cn_def,ROOT-6578,2619.0,4103.0
qwen3_0.6b_1024d,cn_def,ROOT-6587,1138.0,1104.888888888889
qwen3_0.6b_1024d,cn_def,ROOT-6597,1287.0,1182.0
qwen3_0.6b_1024d,cn_def,ROOT-65A4,1874.8,1682.8666666666666
qwen3_0.6b_1024d,cn_def,ROOT-65AC,976.5,1101.0
qwen3_0.6b_1024d,cn_def,ROOT-65B0,3106.0,3853.0
qwen3_0.6b_1024d,cn_def,ROOT-65B9,1465.5333333333333,1450.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-65BC,2557.5,2822.75
qwen3_0.6b_1024d,cn_def,ROOT-65C1,1640.2,1822.4
qwen3_0.6b_1024d,cn_def,ROOT-65CB,2979.0,4028.0
qwen3_0.6b_1024d,cn_def,ROOT-65CF,-27.0,158.33333333333334
qwen3_0.6b_1024d,cn_def,ROOT-65E6,854.3333333333334,858.1666666666666
qwen3_0.6b_1024d,cn_def,ROOT-65E8,1680.2,1784.2
qwen3_0.6b_1024d,cn_def,ROOT-65EC,1073.625,874.625
qwen3_0.6b_1024d,cn_def,ROOT-6606,1177.8,1589.0
qwen3_0.6b_1024d,cn_def,ROOT-660C,2046.6,2176.8
qwen3_0.6b_1024d,cn_def,ROOT-660E,-2315.0,-2284.0
qwen3_0.6b_1024d,cn_def,ROOT-660F,1768.0,721.0
qwen3_0.6b_1024d,cn_def,ROOT-6613,2108.8571428571427,1983.5714285714287
qwen3_0.6b_1024d,cn_def,ROOT-6614,2560.0,1673.5
qwen3_0.6b_1024d,cn_def,ROOT-661C,-934.0,-1491.0
qwen3_0.6b_1024d,cn_def,ROOT-661F,916.0,1164.25
qwen3_0.6b_1024d,cn_def,ROOT-6625,2975.0,350.0
qwen3_0.6b_1024d,cn_def,ROOT-662F,2101.0,2511.8333333333335
qwen3_0.6b_1024d,cn_def,ROOT-6631,0.0,-1.0
qwen3_0.6b_1024d,cn_def,ROOT-6649,1942.0,1277.0
qwen3_0.6b_1024d,cn_def,ROOT-66F0,453.0,1412.0
qwen3_0.6b_1024d,cn_def,ROOT-66F4,1377.0,2287.0
qwen3_0.6b_1024d,cn_def,ROOT-66FC,2188.6,2610.2
qwen3_0.6b_1024d,cn_def,ROOT-66FE,1297.25,1279.875
qwen3_0.6b_1024d,cn_def,ROOT-6700,2182.0,2971.0
qwen3_0.6b_1024d,cn_def,ROOT-6703,2507.625,2538.875
qwen3_0.6b_1024d,cn_def,ROOT-670B,2457.6,2586.6
qwen3_0.6b_1024d,cn_def,ROOT-6715,211.5,213.0
qwen3_0.6b_1024d,cn_def,ROOT-671D,1031.3333333333333,518.6666666666666
qwen3_0.6b_1024d,cn_def,ROOT-6728,1362.0,2108.0
qwen3_0.6b_1024d,cn_def,ROOT-672A,2706.0,2274.0
qwen3_0.6b_1024d,cn_def,ROOT-672B,3279.75,2605.75
qwen3_0.6b_1024d,cn_def,ROOT-672C,-120.0,-90.0
qwen3_0.6b_1024d,cn_def,ROOT-672E,1195.0,1319.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-6731,770.0,586.0
qwen3_0.6b_1024d,cn_def,ROOT-6735,58.0,120.0
qwen3_0.6b_1024d,cn_def,ROOT-6740,-16.0,-92.0
qwen3_0.6b_1024d,cn_def,ROOT-675F,572.75,718.25
qwen3_0.6b_1024d,cn_def,ROOT-6771,1214.0,1435.4444444444443
qwen3_0.6b_1024d,cn_def,ROOT-6797,1707.7142857142858,1766.0
qwen3_0.6b_1024d,cn_def,ROOT-679C,820.75,674.875
qwen3_0.6b_1024d,cn_def,ROOT-67D0,1828.0,1591.0
qwen3_0.6b_1024d,cn_def,ROOT-67EC,1752.85,2021.9
qwen3_0.6b_1024d,cn_def,ROOT-6817,323.0,120.0
qwen3_0.6b_1024d,cn_def,ROOT-6840,48.5,64.5
qwen3_0.6b_1024d,cn_def,ROOT-6851,3011.0,2029.0
qwen3_0.6b_1024d,cn_def,ROOT-69AE,1307.5,1744.5
qwen3_0.6b_1024d,cn_def,ROOT-6A02,1607.8,2487.2
qwen3_0.6b_1024d,cn_def,ROOT-6A0A,925.0,865.0
qwen3_0.6b_1024d,cn_def,ROOT-6B20,3174.0,2209.5
qwen3_0.6b_1024d,cn_def,ROOT-6B2E,2024.0,1153.6
qwen3_0.6b_1024d,cn_def,ROOT-6B62,1718.3333333333333,1708.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-6B63,1379.2,1531.2
qwen3_0.6b_1024d,cn_def,ROOT-6B65,50.0,-33.0
qwen3_0.6b_1024d,cn_def,ROOT-6B66,3577.0,3265.0
qwen3_0.6b_1024d,cn_def,ROOT-6BB5,2222.5,1920.0
qwen3_0.6b_1024d,cn_def,ROOT-6BB7,2356.0,1662.0
qwen3_0.6b_1024d,cn_def,ROOT-6BBF,1353.0,2278.0
qwen3_0.6b_1024d,cn_def,ROOT-6BC0,15.0,18.0
qwen3_0.6b_1024d,cn_def,ROOT-6BCC,1532.0,1983.0
qwen3_0.6b_1024d,cn_def,ROOT-6BCD,252.33333333333334,233.66666666666666
qwen3_0.6b_1024d,cn_def,ROOT-6BCE,-193.0,-235.0
qwen3_0.6b_1024d,cn_def,ROOT-6BD4,1537.4444444444443,2093.1111111111113
qwen3_0.6b_1024d,cn_def,ROOT-6BDB,1771.0,1573.5
qwen3_0.6b_1024d,cn_def,ROOT-6BF3,246.0,-88.0
qwen3_0.6b_1024d,cn_def,ROOT-6C0F,2500.6666666666665,2434.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-6C10,1388.6,1026.6
qwen3_0.6b_1024d,cn_def,ROOT-6C11,1344.3333333333333,1857.0
qwen3_0.6b_1024d,cn_def,ROOT-6C14,3058.0,3241.0
qwen3_0.6b_1024d,cn_def,ROOT-6C38,2133.0,2087.5
qwen3_0.6b_1024d,cn_def,ROOT-6C42,2057.8,2496.2
qwen3_0.6b_1024d,cn_def,ROOT-6C93,1530.0,2366.0
qwen3_0.6b_1024d,cn_def,ROOT-6C99,2684.0,1312.25
qwen3_0.6b_1024d,cn_def,ROOT-6C9B,893.0,981.0
qwen3_0.6b_1024d,cn_def,ROOT-6CC9,2661.5,2373.0
qwen3_0.6b_1024d,cn_def,ROOT-6CD5,3395.0,4161.0
qwen3_0.6b_1024d,cn_def,ROOT-6D3B,69.0,56.0
qwen3_0.6b_1024d,cn_def,ROOT-6ED5,2568.5,2809.0
qwen3_0.6b_1024d,cn_def,ROOT-6FD5,7.0,9.0
qwen3_0.6b_1024d,cn_def,ROOT-706B,1169.0,1142.0
qwen3_0.6b_1024d,cn_def,ROOT-708E,1429.6666666666667,2047.5
qwen3_0.6b_1024d,cn_def,ROOT-7097,870.6363636363636,705.1818181818181
qwen3_0.6b_1024d,cn_def,ROOT-70CF,1711.3333333333333,2597.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-7109,2357.5,1738.5
qwen3_0.6b_1024d,cn_def,ROOT-7121,2400.0,1723.0
qwen3_0.6b_1024d,cn_def,ROOT-7126,823.0,849.75
qwen3_0.6b_1024d,cn_def,ROOT-7136,1580.0,1241.0
qwen3_0.6b_1024d,cn_def,ROOT-718F,2014.0,1225.0
qwen3_0.6b_1024d,cn_def,ROOT-71D5,2977.0,2925.0
qwen3_0.6b_1024d,cn_def,ROOT-71DF,36.0,21.0
qwen3_0.6b_1024d,cn_def,ROOT-722A,46.0,35.0
qwen3_0.6b_1024d,cn_def,ROOT-722D,1143.5,828.1666666666666
qwen3_0.6b_1024d,cn_def,ROOT-7230,1114.857142857143,1532.0
qwen3_0.6b_1024d,cn_def,ROOT-7235,1784.0,1398.0
qwen3_0.6b_1024d,cn_def,ROOT-7236,1070.5714285714287,916.7857142857143
qwen3_0.6b_1024d,cn_def,ROOT-723B,2044.3333333333333,2604.3333333333335
qwen3_0.6b_1024d,cn_def,ROOT-723E,823.6666666666666,1337.0
qwen3_0.6b_1024d,cn_def,ROOT-723F,1470.8333333333333,1806.5
qwen3_0.6b_1024d,cn_def,ROOT-7259,1088.5714285714287,1048.7142857142858
qwen3_0.6b_1024d,cn_def,ROOT-72AC,513.0,568.0
qwen3_0.6b_1024d,cn_def,ROOT-72C2,262.0,329.0
qwen3_0.6b_1024d,cn_def,ROOT-72C4,2344.0,929.0
qwen3_0.6b_1024d,cn_def,ROOT-7312,1275.5,706.0
qwen3_0.6b_1024d,cn_def,ROOT-7384,1341.3333333333333,1257.6666666666667
qwen3_0.6b_1024d,cn_def,ROOT-7387,4689.0,5057.0
qwen3_0.6b_1024d,cn_def,ROOT-7389,-212.0,-630.0
qwen3_0.6b_1024d,cn_def,ROOT-738B,-13.5,299.5
qwen3_0.6b_1024d,cn_def,ROOT-74DC,2465.6,1850.4
qwen3_0.6b_1024d,cn_def,ROOT-7518,3043.8571428571427,2013.7142857142858
qwen3_0.6b_1024d,cn_def,ROOT-751A,973.5,1146.5
qwen3_0.6b_1024d,cn_def,ROOT-751F,1885.6666666666667,1862.5
qwen3_0.6b_1024d,cn_def,ROOT-7522,1189.0,1682.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-7528,1304.6875,1674.9375
qwen3_0.6b_1024d,cn_def,ROOT-752B,1611.1875,1810.9375
qwen3_0.6b_1024d,cn_def,ROOT-7530,1437.5,1122.5
qwen3_0.6b_1024d,cn_def,ROOT-7531,1968.5,1961.8333333333333
qwen3_0.6b_1024d,cn_def,ROOT-7532,1718.888888888889,1758.111111111111
qwen3_0.6b_1024d,cn_def,ROOT-7533,906.75,970.75
qwen3_0.6b_1024d,cn_def,ROOT-754F,1249.0,1583.5
qwen3_0.6b_1024d,cn_def,ROOT-7550,2996.0,613.0
qwen3_0.6b_1024d,cn_def,ROOT-755C,-262.0,-479.0
qwen3_0.6b_1024d,cn_def,ROOT-7562,2589.0,3026.0
qwen3_0.6b_1024d,cn_def,ROOT-756B,2042.0,3066.0
qwen3_0.6b_1024d,cn_def,ROOT-7570,1457.0,2424.0
qwen3_0.6b_1024d,cn_def,ROOT-758B,767.5,1000.75
qwen3_0.6b_1024d,cn_def,ROOT-7591,1268.5,943.25
qwen3_0.6b_1024d,cn_def,ROOT-75BE,694.0,239.0
qwen3_0.6b_1024d,cn_def,ROOT-7678,-1796.0,-1456.5
qwen3_0.6b_1024d,cn_def,ROOT-7679,80.5,265.5
qwen3_0.6b_1024d,cn_def,ROOT-767D,1407.8,1597.5333333333333
qwen3_0.6b_1024d,cn_def,ROOT-7683,-514.0,-987.0
qwen3_0.6b_1024d,cn_def,ROOT-7686,1288.0,1417.1666666666667
qwen3_0.6b_1024d,cn_def,ROOT-7687,2885.0,3472.0
qwen3_0.6b_1024d,cn_def,ROOT-76AE,1322.1538461538462,1262.3076923076924
qwen3_0.6b_1024d,cn_def,ROOT-76BF,1565.6666666666667,1419.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-76CA,1056.75,1884.5
qwen3_0.6b_1024d,cn_def,ROOT-76CD,1673.0,1123.0
qwen3_0.6b_1024d,cn_def,ROOT-76E1,276.3333333333333,205.33333333333334
qwen3_0.6b_1024d,cn_def,ROOT-76E3,1971.0,2088.4545454545455
qwen3_0.6b_1024d,cn_def,ROOT-76F4,1072.3333333333333,1537.0
qwen3_0.6b_1024d,cn_def,ROOT-76F8,1981.1666666666667,2560.3333333333335
qwen3_0.6b_1024d,cn_def,ROOT-76FE,1899.0,2694.5
qwen3_0.6b_1024d,cn_def,ROOT-7707,1017.5,1043.0
qwen3_0.6b_1024d,cn_def,ROOT-7709,1363.0,516.0
qwen3_0.6b_1024d,cn_def,ROOT-771F,-334.0,-284.0
qwen3_0.6b_1024d,cn_def,ROOT-776A,623.0,904.0
qwen3_0.6b_1024d,cn_def,ROOT-777F,1502.0,1669.0
qwen3_0.6b_1024d,cn_def,ROOT-77DB,1059.4,1300.2
qwen3_0.6b_1024d,cn_def,ROOT-77E2,1615.1666666666667,1703.5
qwen3_0.6b_1024d,cn_def,ROOT-77F3,2007.25,2056.75
qwen3_0.6b_1024d,cn_def,ROOT-793A,-455.0,-538.0
qwen3_0.6b_1024d,cn_def,ROOT-796D,453.0,665.25
qwen3_0.6b_1024d,cn_def,ROOT-79B9,4170.0,2068.0
qwen3_0.6b_1024d,cn_def,ROOT-79BA,861.8888888888889,1123.2222222222222
qwen3_0.6b_1024d,cn_def,ROOT-79BB,4198.0,5263.0
qwen3_0.6b_1024d,cn_def,ROOT-79BE,1161.8181818181818,1273.8181818181818
qwen3_0.6b_1024d,cn_def,ROOT-79C0,1608.0,2175.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-79CB,2694.6,3375.0
qwen3_0.6b_1024d,cn_def,ROOT-79E6,2900.0,1925.0
qwen3_0.6b_1024d,cn_def,ROOT-7ACB,1360.5,1624.6666666666667
qwen3_0.6b_1024d,cn_def,ROOT-7ADF,1917.5,2123.5
qwen3_0.6b_1024d,cn_def,ROOT-7AE0,1656.4285714285713,1491.5714285714287
qwen3_0.6b_1024d,cn_def,ROOT-7AE5,1092.4285714285713,1171.5714285714287
qwen3_0.6b_1024d,cn_def,ROOT-7AF9,230.0,339.0
qwen3_0.6b_1024d,cn_def,ROOT-7B6E,2783.0,2629.0
qwen3_0.6b_1024d,cn_def,ROOT-7B97,527.0,61.0
qwen3_0.6b_1024d,cn_def,ROOT-7C73,1829.25,1623.5
qwen3_0.6b_1024d,cn_def,ROOT-7CFB,247.5,1202.5
qwen3_0.6b_1024d,cn_def,ROOT-7D2F,3990.0,4530.0
qwen3_0.6b_1024d,cn_def,ROOT-7DBF,897.0,239.0
qwen3_0.6b_1024d,cn_def,ROOT-7E23,-188.0,-235.0
qwen3_0.6b_1024d,cn_def,ROOT-7F54,1372.3333333333333,1484.6666666666667
qwen3_0.6b_1024d,cn_def,ROOT-7F72,3822.5,3257.5
qwen3_0.6b_1024d,cn_def,ROOT-7F77,52.0,123.0
qwen3_0.6b_1024d,cn_def,ROOT-7F85,1285.3333333333333,923.0
qwen3_0.6b_1024d,cn_def,ROOT-7F8A,658.0,561.4444444444445
qwen3_0.6b_1024d,cn_def,ROOT-7F94,-30.0,-147.0
qwen3_0.6b_1024d,cn_def,ROOT-7FA9,1794.6666666666667,2102.0
qwen3_0.6b_1024d,cn_def,ROOT-7FBD,-918.0,-918.0
qwen3_0.6b_1024d,cn_def,ROOT-7FD2,1572.6666666666667,1593.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-7FDF,1654.0,1957.8333333333333
qwen3_0.6b_1024d,cn_def,ROOT-8012,1274.0,1194.0
qwen3_0.6b_1024d,cn_def,ROOT-8033,1878.4,2028.2
qwen3_0.6b_1024d,cn_def,ROOT-8036,2409.0,1721.0
qwen3_0.6b_1024d,cn_def,ROOT-8076,751.8,671.2
qwen3_0.6b_1024d,cn_def,ROOT-807D,1633.0,918.0
qwen3_0.6b_1024d,cn_def,ROOT-807F,1441.142857142857,1232.4285714285713
qwen3_0.6b_1024d,cn_def,ROOT-80C3,1396.5,1783.0
qwen3_0.6b_1024d,cn_def,ROOT-810A,1751.0,1950.5
qwen3_0.6b_1024d,cn_def,ROOT-81E4,1013.5,998.0
qwen3_0.6b_1024d,cn_def,ROOT-81EA,204.0,109.5
qwen3_0.6b_1024d,cn_def,ROOT-81ED,261.5,174.5
qwen3_0.6b_1024d,cn_def,ROOT-81F3,1398.2857142857142,1824.5714285714287
qwen3_0.6b_1024d,cn_def,ROOT-81FE,2067.75,2631.0
qwen3_0.6b_1024d,cn_def,ROOT-8200,1594.0,2038.25
qwen3_0.6b_1024d,cn_def,ROOT-8201,319.3333333333333,560.3333333333334
qwen3_0.6b_1024d,cn_def,ROOT-8202,350.0,151.0
qwen3_0.6b_1024d,cn_def,ROOT-8204,2859.0,3756.0
qwen3_0.6b_1024d,cn_def,ROOT-821C,3150.0,3022.0
qwen3_0.6b_1024d,cn_def,ROOT-822C,1559.3333333333333,2425.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-826E,156.0,54.0
qwen3_0.6b_1024d,cn_def,ROOT-826F,2871.125,2338.625
qwen3_0.6b_1024d,cn_def,ROOT-82BB,1683.75,2049.25
qwen3_0.6b_1024d,cn_def,ROOT-82D7,2160.3333333333335,2062.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-82E5,653.25,707.25
qwen3_0.6b_1024d,cn_def,ROOT-830D,735.5,710.25
qwen3_0.6b_1024d,cn_def,ROOT-8332,688.5,298.5
qwen3_0.6b_1024d,cn_def,ROOT-83AB,1496.9333333333334,1585.8
qwen3_0.6b_1024d,cn_def,ROOT-83EF,788.0,256.0
qwen3_0.6b_1024d,cn_def,ROOT-8408,3358.0,2205.0
qwen3_0.6b_1024d,cn_def,ROOT-842C,1894.75,1635.0
qwen3_0.6b_1024d,cn_def,ROOT-8457,542.0,634.0
qwen3_0.6b_1024d,cn_def,ROOT-8499,1586.0,2131.0
qwen3_0.6b_1024d,cn_def,ROOT-8511,2688.0,3111.0
qwen3_0.6b_1024d,cn_def,ROOT-864D,240.0,390.0
qwen3_0.6b_1024d,cn_def,ROOT-864E,1691.0,2072.0
qwen3_0.6b_1024d,cn_def,ROOT-8650,2712.5,1640.0
qwen3_0.6b_1024d,cn_def,ROOT-865F,272.0,559.0
qwen3_0.6b_1024d,cn_def,ROOT-86A4,1753.0,2006.5
qwen3_0.6b_1024d,cn_def,ROOT-8700,1710.0,1916.4285714285713
qwen3_0.6b_1024d,cn_def,ROOT-8840,2431.0,2967.5
qwen3_0.6b_1024d,cn_def,ROOT-884C,2888.0,1888.0
qwen3_0.6b_1024d,cn_def,ROOT-884D,1053.0,1519.0
qwen3_0.6b_1024d,cn_def,ROOT-8863,639.0,1030.0
qwen3_0.6b_1024d,cn_def,ROOT-8870,2410.0,3373.0
qwen3_0.6b_1024d,cn_def,ROOT-8881,2746.0,2912.25
qwen3_0.6b_1024d,cn_def,ROOT-8944,1654.625,1881.25
qwen3_0.6b_1024d,cn_def,ROOT-897E,-334.0,-313.0
qwen3_0.6b_1024d,cn_def,ROOT-897F,526.3333333333334,182.0
qwen3_0.6b_1024d,cn_def,ROOT-8983,2016.5,2258.0
qwen3_0.6b_1024d,cn_def,ROOT-898B,3075.4,2192.2
qwen3_0.6b_1024d,cn_def,ROOT-898F,1618.0,1587.0
qwen3_0.6b_1024d,cn_def,ROOT-89AA,2292.5,3302.0
qwen3_0.6b_1024d,cn_def,ROOT-89BA,215.0,864.0
qwen3_0.6b_1024d,cn_def,ROOT-89D2,556.5,1099.0
qwen3_0.6b_1024d,cn_def,ROOT-89E3,2857.3333333333335,2104.6666666666665
qwen3_0.6b_1024d,cn_def,ROOT-8A79,1304.7777777777778,1546.888888888889
qwen3_0.6b_1024d,cn_def,ROOT-8C37,1692.9166666666667,1696.5833333333333
qwen3_0.6b_1024d,cn_def,ROOT-8C46,1282.9285714285713,1241.357142857143
qwen3_0.6b_1024d,cn_def,ROOT-8C48,1123.6666666666667,1161.1666666666667
qwen3_0.6b_1024d,cn_def,ROOT-8C50,1150.0,1155.0
qwen3_0.6b_1024d,cn_def,ROOT-8C5A,2885.0,1491.0
qwen3_0.6b_1024d,cn_def,ROOT-8C61,181.5,104.0
qwen3_0.6b_1024d,cn_def,ROOT-8C6A,2876.5,3270.0
qwen3_0.6b_1024d,cn_def,ROOT-8C9D,914.6666666666666,847.3333333333334
qwen3_0.6b_1024d,cn_def,ROOT-8C9E,1208.5,991.25
qwen3_0.6b_1024d,cn_def,ROOT-8CAC,1454.2,1458.2
qwen3_0.6b_1024d,cn_def,ROOT-8CB4,1637.75,2155.5
qwen3_0.6b_1024d,cn_def,ROOT-8CCF,3711.6,3169.8
qwen3_0.6b_1024d,cn_def,ROOT-8CEA,4102.0,2878.0
qwen3_0.6b_1024d,cn_def,ROOT-8D0A,2621.5,2413.0
qwen3_0.6b_1024d,cn_def,ROOT-8D1B,1434.0,1630.0
qwen3_0.6b_1024d,cn_def,ROOT-8D64,1434.0,1401.0
qwen3_0.6b_1024d,cn_def,ROOT-8D66,4719.0,4743.0
qwen3_0.6b_1024d,cn_def,ROOT-8D6B,2577.0,2823.0
qwen3_0.6b_1024d,cn_def,ROOT-8DB3,727.0,638.5
qwen3_0.6b_1024d,cn_def,ROOT-8ECD,1044.888888888889,1533.888888888889
qwen3_0.6b_1024d,cn_def,ROOT-8F9B,1626.6666666666667,1300.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-8F9F,1582.6666666666667,1862.9166666666667
qwen3_0.6b_1024d,cn_def,ROOT-8FB0,2088.875,2358.125
qwen3_0.6b_1024d,cn_def,ROOT-8FB1,1801.5,2085.0
qwen3_0.6b_1024d,cn_def,ROOT-8FB2,1152.5,1749.0
qwen3_0.6b_1024d,cn_def,ROOT-9000,430.5,509.0
qwen3_0.6b_1024d,cn_def,ROOT-9023,3011.8,3201.2
qwen3_0.6b_1024d,cn_def,ROOT-9054,577.6666666666666,1217.6666666666667
qwen3_0.6b_1024d,cn_def,ROOT-9077,2741.0,3477.0
qwen3_0.6b_1024d,cn_def,ROOT-9091,2288.0,2882.3333333333335
qwen3_0.6b_1024d,cn_def,ROOT-9095,32.0,-159.0
qwen3_0.6b_1024d,cn_def,ROOT-90A3,13.0,6.0
qwen3_0.6b_1024d,cn_def,ROOT-90CE,2898.0,1834.0
qwen3_0.6b_1024d,cn_def,ROOT-90ED,319.0,833.0
qwen3_0.6b_1024d,cn_def,ROOT-9109,935.5,1029.0
qwen3_0.6b_1024d,cn_def,ROOT-912D,3216.5,3022.5
qwen3_0.6b_1024d,cn_def,ROOT-9149,767.0,847.0
qwen3_0.6b_1024d,cn_def,ROOT-914B,-314.3333333333333,-500.6666666666667
qwen3_0.6b_1024d,cn_def,ROOT-91C6,1292.357142857143,1535.0
qwen3_0.6b_1024d,cn_def,ROOT-91C7,1959.0,2423.0
qwen3_0.6b_1024d,cn_def,ROOT-91CC,2427.0,2355.0
qwen3_0.6b_1024d,cn_def,ROOT-91CF,1096.0,1508.0
qwen3_0.6b_1024d,cn_def,ROOT-9577,2051.6666666666665,2025.3333333333333
qwen3_0.6b_1024d,cn_def,ROOT-9580,799.6666666666666,948.0
qwen3_0.6b_1024d,cn_def,ROOT-958F,2439.0,1501.0
qwen3_0.6b_1024d,cn_def,ROOT-9591,0.0,166.0
qwen3_0.6b_1024d,cn_def,ROOT-9592,2975.0,2671.0
qwen3_0.6b_1024d,cn_def,ROOT-95B5,1820.0,3653.0
qwen3_0.6b_1024d,cn_def,ROOT-961C,992.0,1077.0
qwen3_0.6b_1024d,cn_def,ROOT-9673,84.0,31.0
qwen3_0.6b_1024d,cn_def,ROOT-9686,836.0,1011.0
