model,channel,minimum_other_training_families,eligible_heldout_edges_raw,candidate_anchor_count_raw,candidate_character_count_raw,inverse_percent_rank_improved_raw,inverse_percent_rank_worsened_raw,inverse_top1_rescues_raw,inverse_top1_losses_raw,inverse_net_top1_gain_raw,inverse_baseline_recall_at_1_raw,inverse_baseline_recall_at_5_raw,inverse_baseline_recall_at_10_raw,inverse_baseline_mrr_raw,inverse_baseline_median_rank_raw,inverse_offset_recall_at_1_raw,inverse_offset_recall_at_5_raw,inverse_offset_recall_at_10_raw,inverse_offset_mrr_raw,inverse_offset_median_rank_raw,inverse_baseline_mean_percentile_rank_raw,inverse_offset_mean_percentile_rank_raw,forward_baseline_recall_at_1_raw,forward_baseline_recall_at_5_raw,forward_baseline_recall_at_10_raw,forward_baseline_mrr_raw,forward_baseline_median_rank_raw,forward_offset_recall_at_1_raw,forward_offset_recall_at_5_raw,forward_offset_recall_at_10_raw,forward_offset_mrr_raw,forward_offset_median_rank_raw,human_interpretation_raw,uniform_top1_reference_raw,eligible_heldout_edges_centered,candidate_anchor_count_centered,candidate_character_count_centered,inverse_percent_rank_improved_centered,inverse_percent_rank_worsened_centered,inverse_top1_rescues_centered,inverse_top1_losses_centered,inverse_net_top1_gain_centered,inverse_baseline_recall_at_1_centered,inverse_baseline_recall_at_5_centered,inverse_baseline_recall_at_10_centered,inverse_baseline_mrr_centered,inverse_baseline_median_rank_centered,inverse_offset_recall_at_1_centered,inverse_offset_recall_at_5_centered,inverse_offset_recall_at_10_centered,inverse_offset_mrr_centered,inverse_offset_median_rank_centered,inverse_baseline_mean_percentile_rank_centered,inverse_offset_mean_percentile_rank_centered,forward_baseline_recall_at_1_centered,forward_baseline_recall_at_5_centered,forward_baseline_recall_at_10_centered,forward_baseline_mrr_centered,forward_baseline_median_rank_centered,forward_offset_recall_at_1_centered,forward_offset_recall_at_5_centered,forward_offset_recall_at_10_centered,forward_offset_mrr_centered,forward_offset_median_rank_centered,human_interpretation_centered,uniform_top1_reference_centered,eligible_heldout_edges_centered_minus_raw,candidate_anchor_count_centered_minus_raw,candidate_character_count_centered_minus_raw,inverse_percent_rank_improved_centered_minus_raw,inverse_percent_rank_worsened_centered_minus_raw,inverse_top1_rescues_centered_minus_raw,inverse_top1_losses_centered_minus_raw,inverse_net_top1_gain_centered_minus_raw,inverse_baseline_recall_at_1_centered_minus_raw,inverse_baseline_recall_at_5_centered_minus_raw,inverse_baseline_recall_at_10_centered_minus_raw,inverse_baseline_mrr_centered_minus_raw,inverse_baseline_median_rank_centered_minus_raw,inverse_offset_recall_at_1_centered_minus_raw,inverse_offset_recall_at_5_centered_minus_raw,inverse_offset_recall_at_10_centered_minus_raw,inverse_offset_mrr_centered_minus_raw,inverse_offset_median_rank_centered_minus_raw,inverse_baseline_mean_percentile_rank_centered_minus_raw,inverse_offset_mean_percentile_rank_centered_minus_raw,forward_baseline_recall_at_1_centered_minus_raw,forward_baseline_recall_at_5_centered_minus_raw,forward_baseline_recall_at_10_centered_minus_raw,forward_baseline_mrr_centered_minus_raw,forward_baseline_median_rank_centered_minus_raw,forward_offset_recall_at_1_centered_minus_raw,forward_offset_recall_at_5_centered_minus_raw,forward_offset_recall_at_10_centered_minus_raw,forward_offset_mrr_centered_minus_raw,forward_offset_median_rank_centered_minus_raw,uniform_top1_reference_centered_minus_raw
qwen3_0.6b_1024d,en_def_translated_cn_def,3,2960,1053,6039,54.59459459459459,43.37837837837838,4,4,0,0.0087837837837837,0.0239864864864864,0.0297297297297297,0.0194827780526594,489.5,0.0087837837837837,0.0226351351351351,0.0304054054054054,0.0192860810065473,477.0,0.529759274483609,0.5346470044188675,0.004054054054054,0.0077702702702702,0.0121621621621621,0.0075164237125762,2867.5,0.0047297297297297,0.0138513513513513,0.0226351351351351,0.0135300806913823,997.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 0.88% before relation subtraction and 0.88% afterward.",0.0009496676163342,2960,1053,6039,54.25675675675675,43.91891891891892,6,1,5,0.0094594594594594,0.0206081081081081,0.0297297297297297,0.0195983896049094,477.5,0.0111486486486486,0.0229729729729729,0.0314189189189189,0.021038843212986,474.0,0.5347491265029288,0.5392948437981707,0.004054054054054,0.0081081081081081,0.0125,0.007444153486764,2815.0,0.0047297297297297,0.0135135135135135,0.0246621621621621,0.0141896672403609,734.0,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 0.95% before relation subtraction and 1.11% afterward.",0.0009496676163342,0,0,0,-0.3378378378378386,0.5405405405405403,2,-3,5,0.0006756756756757,-0.0033783783783783022,0.0,0.00011561155225000078,-12.0,0.0023648648648649014,0.0003378378378377997,0.0010135135135135032,0.0017527622064386975,-3.0,0.004989852019319785,0.004647839379303242,0.0,0.0003378378378379003,0.0003378378378379003,-7.227022581219981e-05,-52.5,0.0,-0.0003378378378377997,0.0020270270270269994,0.0006595865489785989,-263.5,0.0
qwen3_0.6b_1024d,en_def_translated_cn_def,5,2883,1053,6039,54.630593132154,43.32292750607007,4,4,0,0.0086715227193895,0.023933402705515,0.0298300381546999,0.0194076312203541,489.0,0.0086715227193895,0.0228928199791883,0.0308706208810267,0.0193157351415577,476.0,0.5300113817857138,0.5345403565413616,0.0041623309053069,0.0076309399930627,0.0121401318071453,0.0074838072076705,2865.0,0.0048560527228581,0.0135275754422476,0.0221990981616371,0.0134361747481838,993.0,,,2883,1053,6039,53.9715574054804,44.19007977800901,6,0,6,0.0090183836281651,0.0204647936177592,0.0298300381546999,0.0192940802945002,475.0,0.0110995490808185,0.0232396808879639,0.0319112036073534,0.0211212389334477,477.0,0.5355179635703725,0.5390920816798092,0.0041623309053069,0.0079778009018383,0.0121401318071453,0.0074461133730695,2804.0,0.0048560527228581,0.0128338536246964,0.0242802636142906,0.0140012653711207,731.0,,,0,0,0,-0.6590357266736007,0.8671522719389344,2,-4,6,0.0003468609087755991,-0.0034686090877558,0.0,-0.00011355092585390095,-14.0,0.0024280263614289994,0.00034686090877559736,0.0010405827263267019,0.0018055037918900015,1.0,0.005506581784658682,0.004551725138447593,0.0,0.00034686090877559996,0.0,-3.769383460100039e-05,-61.0,0.0,-0.0006937218175511999,0.002081165452653501,0.0005650906229369007,-262.0,
qwen3_0.6b_1024d,en_def_translated_cn_def,8,2790,1053,6039,54.76702508960574,43.15412186379928,4,4,0,0.0089605734767025,0.0247311827956989,0.0308243727598566,0.0199107453590452,480.5,0.0089605734767025,0.0236559139784946,0.0318996415770609,0.0197696746946911,473.0,0.5325711735284898,0.5371485615383567,0.0043010752688172,0.0078853046594982,0.0125448028673835,0.0076933257834628,2863.5,0.0050179211469534,0.0132616487455197,0.0211469534050179,0.0131477048597369,1016.0,,,2790,1053,6039,53.97849462365591,44.12186379928316,6,0,6,0.0093189964157706,0.0211469534050179,0.0308243727598566,0.0197779706165692,471.5,0.0114695340501792,0.0240143369175627,0.0329749103942652,0.0216362323971462,472.0,0.5375189091949794,0.5406690788666749,0.0043010752688172,0.0082437275985663,0.0125448028673835,0.007666553057733,2792.0,0.0050179211469534,0.0121863799283154,0.0225806451612903,0.0137405127251221,741.0,,,0,0,0,-0.788530465949826,0.967741935483879,2,-4,6,0.0003584229390680999,-0.0035842293906809992,0.0,-0.00013277474247599952,-9.0,0.0025089605734766995,0.00035842293906810166,0.0010752688172043015,0.0018665577024550989,-1.0,0.004947735666489539,0.0035205173283182623,0.0,0.0003584229390680999,0.0,-2.67727257297996e-05,-71.5,0.0,-0.0010752688172043015,0.0014336917562723997,0.0005928078653852,-275.0,
qwen3_0.6b_1024d,en_gloss_unihan,3,4648,1155,9152,56.90619621342513,40.85628227194492,10,8,2,0.0088209982788296,0.0264629948364888,0.0370051635111876,0.0211743835641851,555.0,0.0092512908777969,0.0266781411359724,0.0370051635111876,0.0219481981172241,543.0,0.5185389366328895,0.5300682800526194,0.0047332185886402,0.0090361445783132,0.0120481927710843,0.0081524737746833,4199.5,0.0058089500860585,0.01592082616179,0.0279690189328743,0.015026559323888,1174.0,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 0.88% before relation subtraction and 0.93% afterward.",0.0008658008658008,4648,1155,9152,55.895008605851984,42.147160068846816,13,8,5,0.0096815834767642,0.028184165232358,0.0402323580034423,0.0227219284500578,520.5,0.0107573149741824,0.0279690189328743,0.0402323580034423,0.024031697442,475.5,0.5462521663778164,0.5654663715520662,0.0045180722891566,0.0094664371772805,0.0124784853700516,0.0083062632180913,4206.0,0.0055938037865748,0.0165662650602409,0.0260327022375215,0.0156636608914454,867.5,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 0.97% before relation subtraction and 1.08% afterward.",0.0008658008658008,0,0,0,-1.0111876075731487,1.2908777969018956,3,0,3,0.0008605851979345998,0.001721170395869203,0.003227194492254698,0.0015475448858726995,-34.5,0.0015060240963855002,0.0012908777969019014,0.003227194492254698,0.0020834993247758997,-67.5,0.02771322974492685,0.03539809149944684,-0.00021514629948359964,0.0004302925989672999,0.0004302925989672999,0.00015378944340799922,6.5,-0.00021514629948370025,0.0006454388984508987,-0.0019363166953528,0.0006371015675573997,-306.5,0.0
qwen3_0.6b_1024d,en_gloss_unihan,5,4585,1155,9152,57.03380588876772,40.69792802617231,10,8,2,0.0089422028353326,0.0266085059978189,0.0370774263904034,0.0213261188074926,554.0,0.0093784078516902,0.0270447110141766,0.0375136314067611,0.0221797623834035,540.0,0.519035208246316,0.5307817481842115,0.0047982551799345,0.0089422028353326,0.0119956379498364,0.0081981003414848,4202.0,0.0058887677208287,0.0154852780806979,0.0274809160305343,0.0149511217267258,1168.0,,,4585,1155,9152,56.07415485278081,41.94111232279171,13,8,5,0.0098146128680479,0.0283533260632497,0.0401308615049073,0.0228790202222731,519.0,0.0109051254089422,0.0283533260632497,0.0407851690294438,0.0242835610937692,475.0,0.5461961523996001,0.5654230035777127,0.0045801526717557,0.0093784078516902,0.0124318429661941,0.0083655359473147,4210.0,0.0056706652126499,0.0163576881134133,0.0255179934569247,0.0156232481780376,859.0,,,0,0,0,-0.9596510359869157,1.243184296619397,3,0,3,0.0008724100327152998,0.0017448200654307973,0.0030534351145038996,0.0015529014147805005,-35.0,0.001526717557252,0.0013086150490730988,0.003271537622682695,0.0021037987103657008,-65.0,0.027160944153284072,0.03464125539350116,-0.0002181025081787998,0.0004362050163575996,0.0004362050163577002,0.0001674356058298989,8.0,-0.0002181025081787998,0.0008724100327153986,-0.0019629225736095997,0.000672126451311799,-309.0,
qwen3_0.6b_1024d,en_gloss_unihan,8,4472,1155,9152,57.26744186046512,40.45169946332737,10,7,3,0.0089445438282647,0.0266100178890876,0.0371198568872987,0.0213812206679572,551.5,0.0096153846153846,0.0272808586762075,0.0377906976744186,0.0224453103454743,537.5,0.5209977816911233,0.5327869074821032,0.0044722719141323,0.0087209302325581,0.0118515205724508,0.0079358216057112,4172.5,0.0053667262969588,0.0143112701252236,0.0259391771019678,0.0141584865500795,1156.0,,,4472,1155,9152,56.14937388193202,41.838103756708406,13,7,6,0.0098389982110912,0.0286225402504472,0.0402504472271914,0.0229767106553797,515.0,0.0111806797853309,0.0286225402504472,0.0411449016100178,0.0245915866833956,474.0,0.5473002824429611,0.5664085873821475,0.0044722719141323,0.0091681574239713,0.012298747763864,0.0082472540196412,4186.0,0.0051431127012522,0.0154293381037567,0.0241502683363148,0.0149135718569197,852.5,,,0,0,0,-1.118067978533098,1.3864042933810339,3,0,3,0.0008944543828264991,0.002012522361359601,0.0031305903398927,0.0015954899874225,-36.5,0.0015652951699462996,0.0013416815742396983,0.0033542039355991954,0.0021462763379212976,-63.5,0.02630250075183782,0.03362167990004428,0.0,0.00044722719141320096,0.00044722719141320096,0.00031143241393,13.5,-0.00022361359570660048,0.0011180679785331004,-0.0017889087656529981,0.0007550853068401999,-303.5,
qwen3_0.6b_1024d,zh_char,3,5240,1171,11150,58.53053435114504,39.408396946564885,23,19,4,0.0135496183206106,0.03206106870229,0.0475190839694656,0.0282822347914275,381.0,0.0143129770992366,0.0379770992366412,0.0545801526717557,0.031998541993973,351.5,0.6232868467410452,0.6355643635414627,0.0051526717557251,0.0110687022900763,0.0137404580152671,0.0093857222124643,3848.5,0.0110687022900763,0.0255725190839694,0.0417938931297709,0.0229809494251437,996.0,"Across 5,240 held-out cases, the correct phonophore/source anchor was rank 1 in 1.35% before relation subtraction and 1.43% afterward.",0.0008539709649871,5240,1171,11150,57.88167938931298,40.26717557251908,24,16,8,0.0133587786259541,0.03206106870229,0.0458015267175572,0.0286210037195196,365.0,0.0148854961832061,0.0408396946564885,0.0580152671755725,0.0336610724556187,336.0,0.636590167677954,0.6458537221896,0.0051526717557251,0.0103053435114503,0.0143129770992366,0.0096059645524111,3660.0,0.0097328244274809,0.0284351145038167,0.0459923664122137,0.02392981966462,810.0,"Across 5,240 held-out cases, the correct phonophore/source anchor was rank 1 in 1.34% before relation subtraction and 1.49% afterward.",0.0008539709649871,0,0,0,-0.6488549618320647,0.8587786259541943,1,-3,4,-0.00019083969465650066,0.0,-0.0017175572519083984,0.0003387689280920994,-16.0,0.0005725190839695003,0.0028625954198472983,0.0034351145038168038,0.0016625304616457032,-15.5,0.01330332093690878,0.010289358648137292,0.0,-0.0007633587786259992,0.0005725190839694985,0.00022024233994679884,-188.5,-0.0013358778625953988,0.002862595419847302,0.0041984732824427995,0.0009488702394763009,-186.0,0.0
qwen3_0.6b_1024d,zh_char,5,5179,1171,11150,58.69859046147905,39.235373624251785,23,19,4,0.01351612280363,0.0320525197914655,0.0476926047499517,0.0282820127305903,379.0,0.0142884726781231,0.0382313187874107,0.0550299285576366,0.0320825708080835,350.0,0.6242567370198188,0.636873765354167,0.0052133616528287,0.0111990731801506,0.0139022977408766,0.009471866305669,3839.0,0.0110059857115273,0.025680633326897,0.0418999806912531,0.02295266736201,989.0,,,5179,1171,11150,58.10001930874687,40.06564973933192,24,16,8,0.0133230353350067,0.0320525197914655,0.0459548175323421,0.028630904515908,365.0,0.014867735083993,0.0411276308167599,0.0585055029928557,0.0337733634813266,334.0,0.6367463606312804,0.6466695712302973,0.0052133616528287,0.0104267233056574,0.0144815601467464,0.0096973506970635,3658.0,0.0098474608997876,0.0285769453562463,0.0457617300637188,0.024028655250832,809.0,,,0,0,0,-0.5985711527321769,0.8302761150801317,1,-3,4,-0.00019308746862329966,0.0,-0.0017377872176095946,0.00034889178531770024,-14.0,0.0005792624058699007,0.0028963120293492017,0.003475574435219099,0.0016907926732430967,-16.0,0.012489623611461664,0.009795805876130381,0.0,-0.0007723498744932004,0.0005792624058698001,0.0002254843913944999,-181.0,-0.0011585248117397008,0.002896312029349299,0.0038617493724657018,0.0010759878888219991,-180.0,
qwen3_0.6b_1024d,zh_char,8,5073,1171,11150,58.90005913660556,39.030159668835005,23,18,5,0.0134042972600039,0.0321308890203035,0.0480977725211906,0.0282770070927764,378.0,0.0143899073526512,0.0384387936132466,0.0551941651882515,0.0322822963544166,349.0,0.6242008555432564,0.636874790452555,0.0053222945002956,0.0112359550561797,0.0137985412970628,0.0095041665586539,3864.0,0.0112359550561797,0.02602010644589,0.0421841119653065,0.0232520258661858,974.0,,,5073,1171,11150,58.3284052828701,39.87778434851173,24,16,8,0.0132071752414744,0.0321308890203035,0.0463236743544253,0.0285993000981593,365.0,0.0147841513897102,0.0413956238911886,0.0591366055588409,0.0338557401346501,333.0,0.6368031863005251,0.6468653387044871,0.0051251724817662,0.0104474669820618,0.0143899073526512,0.0096377150578995,3667.0,0.0100532229450029,0.028976936723832,0.0463236743544253,0.0243232166351859,799.0,,,0,0,0,-0.5716538537354623,0.847624679676727,1,-2,3,-0.00019712201852950008,0.0,-0.0017740981667653047,0.00032229300538290026,-13.0,0.00039424403705900016,0.0029568302779420033,0.003942440370589398,0.0015734437802334966,-16.0,0.012602330757268687,0.00999054825193213,-0.00019712201852940033,-0.0007884880741178997,0.0005913660555883996,0.00013354849924559868,-197.0,-0.001182732111176801,0.002956830277942,0.004139562389118799,0.0010711907690000994,-175.0,
qwen3_4b_2560d_int8,cn_def,3,2960,1053,6039,54.66216216216216,42.9054054054054,7,2,5,0.0125,0.0263513513513513,0.0341216216216216,0.0232487406762445,464.0,0.0141891891891891,0.027027027027027,0.0347972972972972,0.0249735501233174,460.5,0.5384961720275409,0.5455991162264926,0.0054054054054054,0.0125,0.016554054054054,0.0101082530562549,2761.5,0.0050675675675675,0.018581081081081,0.0280405405405405,0.0165690798795773,821.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.25% before relation subtraction and 1.42% afterward.",0.0009496676163342,2960,1053,6039,54.22297297297297,43.41216216216216,7,3,4,0.0128378378378378,0.0277027027027027,0.039527027027027,0.0240893533212187,454.0,0.0141891891891891,0.0287162162162162,0.0391891891891891,0.0255950642930318,446.0,0.5501560733737539,0.5577792621518858,0.0057432432432432,0.0121621621621621,0.016554054054054,0.0102656131761544,2681.5,0.0054054054054054,0.018581081081081,0.0293918918918918,0.0174827888714767,615.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.28% before relation subtraction and 1.42% afterward.",0.0009496676163342,0,0,0,-0.43918918918919303,0.5067567567567579,0,1,-1,0.0003378378378377997,0.0013513513513514,0.005405405405405399,0.0008406126449742,-10.0,0.0,0.0016891891891891997,0.0043918918918919025,0.0006215141697144023,-14.5,0.011659901346213086,0.012180145925393182,0.00033783783783780056,-0.0003378378378379003,0.0,0.00015736011989950054,-80.0,0.00033783783783789944,0.0,0.0013513513513512994,0.0009137089918993986,-206.0,0.0
qwen3_4b_2560d_int8,cn_def,5,2883,1053,6039,54.699965313909125,42.8026361429067,6,2,4,0.0128338536246964,0.0267082899757197,0.0346860908775581,0.0236126314945782,466.0,0.0142212972597988,0.0274020117932708,0.0353798126951092,0.0251588789057405,460.0,0.5382958182818119,0.5454862581093575,0.0055497745404092,0.0128338536246964,0.0169961845300034,0.0103022676065539,2773.0,0.0052029136316337,0.0190773499826569,0.0284425945195976,0.0167779929223062,811.0,,,2883,1053,6039,54.31841831425598,43.28824141519251,6,3,3,0.013180714533472,0.028095733610822,0.0402358654179673,0.0244602268891224,459.0,0.0142212972597988,0.0291363163371488,0.0398890045091918,0.0258058971859078,446.0,0.5498401538321536,0.55755418217979,0.0058966354491848,0.0124869927159209,0.0169961845300034,0.0104816988627011,2692.0,0.0055497745404092,0.0190773499826569,0.0298300381546999,0.0177025178787497,611.0,,,0,0,0,-0.3815469996531462,0.4856052722858095,0,1,-1,0.00034686090877560083,0.0013874436351022992,0.005549774540409204,0.000847595394544199,-7.0,0.0,0.0017343045438780007,0.004509191814082596,0.0006470182801673018,-14.0,0.011544335550341622,0.012067924070432556,0.00034686090877559996,-0.0003468609087755002,0.0,0.00017943125614719967,-81.0,0.0003468609087755002,0.0,0.0013874436351022992,0.0009245249564435003,-200.0,
qwen3_4b_2560d_int8,cn_def,8,2790,1053,6039,55.053763440860216,42.36559139784946,6,2,4,0.0132616487455197,0.0272401433691756,0.0354838709677419,0.0241554749679,463.0,0.0146953405017921,0.0279569892473118,0.03584229390681,0.0257829804593971,455.0,0.5400043610395628,0.5481451953609441,0.0057347670250896,0.0132616487455197,0.0175627240143369,0.0106115565066888,2761.5,0.0053763440860215,0.0193548387096774,0.0272401433691756,0.0167230375362402,821.5,,,2790,1053,6039,54.69534050179211,42.831541218638,6,3,3,0.0136200716845878,0.028673835125448,0.0412186379928315,0.0249797124883481,459.0,0.0146953405017921,0.0301075268817204,0.0408602150537634,0.0264880096072108,444.0,0.5511744143260149,0.5604102784251196,0.0060931899641577,0.0129032258064516,0.0175627240143369,0.0107978214365789,2691.5,0.0057347670250896,0.0193548387096774,0.0293906810035842,0.0176613903044807,614.0,,,0,0,0,-0.35842293906810596,0.46594982078854486,0,1,-1,0.0003584229390680999,0.0014336917562723997,0.005734767025089599,0.0008242375204480998,-4.0,0.0,0.0021505376344085995,0.005017921146953402,0.0007050291478136982,-11.0,0.011170053286452042,0.012265083064175508,0.0003584229390680999,-0.0003584229390680999,0.0,0.0001862649298901009,-70.0,0.0003584229390680999,0.0,0.0021505376344085995,0.0009383527682404989,-207.5,
qwen3_4b_2560d_int8,en_def_translated_cn_def,3,2960,1053,6039,53.75,43.98648648648648,3,3,0,0.0097972972972972,0.0233108108108108,0.0344594594594594,0.0208607110695905,501.0,0.0097972972972972,0.0229729729729729,0.031081081081081,0.0204286601063115,487.5,0.5234427987873805,0.5280370080156201,0.0043918918918918,0.0094594594594594,0.0152027027027027,0.0083300560826789,2757.5,0.0043918918918918,0.0131756756756756,0.0263513513513513,0.013262157133714,1035.0,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 0.98% before relation subtraction and 0.98% afterward.",0.0009496676163342,2960,1053,6039,54.054054054054056,43.71621621621621,5,1,4,0.0094594594594594,0.0243243243243243,0.0327702702702702,0.021125294905748,469.0,0.0108108108108108,0.0239864864864864,0.0344594594594594,0.0222435292376491,457.0,0.5445830336039461,0.5490683768369129,0.0050675675675675,0.0094594594594594,0.0135135135135135,0.0089643105318199,2736.5,0.0050675675675675,0.0121621621621621,0.0260135135135135,0.0145967969962479,698.0,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 0.95% before relation subtraction and 1.08% afterward.",0.0009496676163342,0,0,0,0.30405405405405617,-0.2702702702702666,2,-2,4,-0.00033783783783780143,0.0010135135135134997,-0.0016891891891891997,0.00026458383615749967,-32.0,0.0010135135135135986,0.0010135135135134997,0.0033783783783783994,0.0018148691313376007,-30.5,0.021140234816565573,0.02103136882129275,0.0006756756756757,0.0,-0.0016891891891891997,0.0006342544491409995,-21.0,0.0006756756756757,-0.0010135135135134997,-0.0003378378378377997,0.0013346398625339005,-337.0,0.0
qwen3_4b_2560d_int8,en_def_translated_cn_def,5,2883,1053,6039,53.69406867845994,44.05133541449879,3,3,0,0.0097121054457162,0.0235865417967395,0.0350329517863336,0.0209706699075682,500.0,0.0097121054457162,0.0232396808879639,0.0315643426985778,0.0205211511993439,488.0,0.5239324135584369,0.5278115186836695,0.0045091918140825,0.0097121054457162,0.0152618799861255,0.008463294282773,2757.0,0.0045091918140825,0.0135275754422476,0.0263614290669441,0.0133711473755697,1031.0,,,2883,1053,6039,54.00624349635797,43.73916059660076,5,1,4,0.0093652445369406,0.0246271245230662,0.0332986472424557,0.0212109943839692,469.0,0.010752688172043,0.0242802636142906,0.0350329517863336,0.0223625609478146,459.0,0.5446850489759689,0.5485539329147263,0.0052029136316337,0.0093652445369406,0.0135275754422476,0.0090928219294741,2726.0,0.0052029136316337,0.0121401318071453,0.0260145681581685,0.0146583061979749,695.0,,,0,0,0,0.3121748178980255,-0.3121748178980255,2,-2,4,-0.00034686090877560083,0.0010405827263267019,-0.0017343045438779,0.00024032447640100207,-31.0,0.001040582726326799,0.0010405827263267019,0.0034686090877558,0.0018414097484707008,-29.0,0.020752635417532028,0.020742414231056827,0.0006937218175511999,-0.00034686090877560083,-0.0017343045438779,0.0006295276467011002,-31.0,0.0006937218175511999,-0.0013874436351022992,-0.00034686090877559736,0.0012871588224051995,-336.0,
qwen3_4b_2560d_int8,en_def_translated_cn_def,8,2790,1053,6039,53.97849462365591,43.727598566308245,3,3,0,0.0100358422939068,0.0243727598566308,0.03584229390681,0.0215007774167378,498.5,0.0100358422939068,0.0240143369175627,0.0326164874551971,0.0210620292549412,485.0,0.5261481799473949,0.5305484007250227,0.0046594982078853,0.0100358422939068,0.0157706093189964,0.0087100140959268,2744.0,0.0046594982078853,0.0129032258064516,0.0243727598566308,0.0130647534251457,1056.0,,,2790,1053,6039,54.3010752688172,43.36917562724014,5,1,4,0.0096774193548387,0.0254480286738351,0.0340501792114695,0.0217180064846847,467.5,0.0111111111111111,0.025089605734767,0.0362007168458781,0.0229550956456295,455.0,0.546166373659321,0.550726044945964,0.0053763440860215,0.0096774193548387,0.0139784946236559,0.0093642553950744,2725.5,0.0053763440860215,0.0118279569892473,0.0236559139784946,0.0143516500685401,707.0,,,0,0,0,0.32258064516128826,-0.35842293906810596,2,-2,4,-0.0003584229390680999,0.0010752688172043015,-0.0017921146953404979,0.00021722906794690092,-31.0,0.0010752688172042998,0.0010752688172043015,0.0035842293906809958,0.0018930663906883,-30.0,0.020018193711926036,0.02017764422094126,0.0007168458781361998,-0.0003584229390680999,-0.0017921146953404996,0.0006542412991476006,-18.5,0.0007168458781361998,-0.0010752688172043015,-0.0007168458781361998,0.0012868966433943994,-349.0,
qwen3_4b_2560d_int8,en_gloss_unihan,3,4648,1155,9152,56.4328743545611,41.02839931153184,10,7,3,0.0129087779690189,0.0331325301204819,0.0443201376936316,0.0259660992342579,542.0,0.0135542168674698,0.0324870912220309,0.0432444061962134,0.0265092466946229,532.0,0.5238253086622301,0.5327922857560472,0.0060240963855421,0.0129087779690189,0.0178571428571428,0.0105669262405756,4214.5,0.0081755593803786,0.0197934595524956,0.0316265060240963,0.0178523611076836,1204.0,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 1.29% before relation subtraction and 1.36% afterward.",0.0008658008658008,4648,1155,9152,55.27108433734939,42.147160068846816,10,5,5,0.0135542168674698,0.0331325301204819,0.0462564543889845,0.0274719702850709,515.0,0.0146299483648881,0.0342082616179001,0.0453958691910499,0.0284814167785298,497.0,0.5415396421039445,0.5561302526272458,0.0055938037865748,0.0129087779690189,0.0180722891566265,0.0103743885933336,4201.5,0.0075301204819277,0.0215146299483648,0.0309810671256454,0.0183201570190832,849.0,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 1.36% before relation subtraction and 1.46% afterward.",0.0008658008658008,0,0,0,-1.1617900172117075,1.1187607573149734,0,-2,2,0.0006454388984509004,0.0,0.0019363166953529007,0.0015058710508129985,-27.0,0.0010757314974182992,0.0017211703958691996,0.0021514629948364977,0.0019721700839068976,-35.0,0.01771433344171436,0.0233379668711986,-0.0004302925989672999,0.0,0.00021514629948369765,-0.00019253764724200088,-13.0,-0.0006454388984509004,0.0017211703958691996,-0.0006454388984508987,0.00046779591139960164,-355.0,0.0
qwen3_4b_2560d_int8,en_gloss_unihan,5,4585,1155,9152,56.597600872410034,40.82878953107961,10,7,3,0.0130861504907306,0.0335877862595419,0.0444929116684841,0.0261807097141871,542.0,0.0137404580152671,0.0324972737186477,0.0434023991275899,0.0266923374113164,531.0,0.5239786131024041,0.5333649588270092,0.0061068702290076,0.0130861504907306,0.0178844056706652,0.0106545073456631,4214.0,0.0080697928026172,0.0194111232279171,0.0309705561613958,0.0176359730106023,1194.0,,,4585,1155,9152,55.528898582333696,41.853871319520174,10,5,5,0.0137404580152671,0.0335877862595419,0.0462377317339149,0.0276880271224146,515.0,0.0148309705561613,0.0342420937840785,0.0455834242093784,0.0287187298240619,497.0,0.5412606854164266,0.5563452899119086,0.0056706652126499,0.0130861504907306,0.0183206106870229,0.010485183223924,4210.0,0.0074154852780806,0.0213740458015267,0.0303162486368593,0.018129838731147,845.0,,,0,0,0,-1.068702290076338,1.0250817884405663,0,-2,2,0.0006543075245365008,0.0,0.0017448200654308008,0.0015073174082275015,-27.0,0.0010905125408941993,0.0017448200654308008,0.0021810250817885027,0.0020263924127454994,-34.0,0.017282072314022456,0.022980331084899386,-0.0004362050163576993,0.0,0.0004362050163577019,-0.00016932412173909991,-4.0,-0.0006543075245365997,0.0019629225736095997,-0.0006543075245365008,0.0004938657205446999,-349.0,
