edge_id,anchor_char,derived_char,added_component,anchor_role,added_component_role,phonophore_root,recursive_depth,family_id_root,family_id_immediate,edge_structure_pattern,layout,edge_status,edge_confidence,edge_dispute_flag,source_reference,anchor_in_population,anchor_char_raw,phonophore_root_raw,added_component_raw,edge_structure_pattern_raw,anchor_char_normalized,added_component_normalized,edge_structure_pattern_normalized,normalization_applied,normalization_map_id,normalization_rule_category,normalization_confidence,normalization_notes,phonophore_root_normalized,normalization_collapse_group,normalization_collapse_flag
EDGE-00636,令,苓,艹,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿱艹令,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,艹,⿱艹令,令,艹,⿱艹令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00480,False
EDGE-00637,令,蛉,虫,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰虫令,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,虫,⿰虫令,令,虫,⿰虫令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00481,False
EDGE-00638,令,軨,車,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰車令,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,車,⿰車令,令,車,⿰車令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00482,False
EDGE-00639,令,鈴,釒,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰釒令,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,釒,⿰釒令,令,釒,⿰釒令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00483,False
EDGE-00640,令,零,雨,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿱雨令,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,雨,⿱雨令,令,雨,⿱雨令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00484,False
EDGE-00641,令,領,頁,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰令頁,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,頁,⿰令頁,令,頁,⿰令頁,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00485,False
EDGE-00642,領,嶺,山,phonophore,structural_remainder_presumed_semantic,令,2,ROOT-4EE4,IMM-9818,⿱山領,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 領聲,True,領,令,山,⿱山領,領,山,⿱山領,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-05889,False
EDGE-00643,令,鴒,鳥,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰令鳥,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,鳥,⿰令鳥,令,鳥,⿰令鳥,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00486,False
EDGE-00644,令,齡,齒,phonophore,structural_remainder_presumed_semantic,令,1,ROOT-4EE4,IMM-4EE4,⿰齒令,left-right,eligible_direct,high,False,CJKVI ids-analysis: 令聲,True,令,令,齒,⿰齒令,令,齒,⿰齒令,False,,,not_applicable,No accepted mapping applied.,令,COLLAPSE-00487,False
EDGE-00645,伏,茯,艹,phonophore,structural_remainder_presumed_semantic,伏,1,ROOT-4F0F,IMM-4F0F,⿱艹伏,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 伏聲,True,伏,伏,艹,⿱艹伏,伏,艹,⿱艹伏,False,,,not_applicable,No accepted mapping applied.,伏,COLLAPSE-00494,False
EDGE-00646,伏,袱,衤,phonophore,structural_remainder_presumed_semantic,伏,1,ROOT-4F0F,IMM-4F0F,⿰衤伏,left-right,eligible_direct,high,False,CJKVI ids-analysis: 伏聲,True,伏,伏,衤,⿰衤伏,伏,衤,⿰衤伏,False,,,not_applicable,No accepted mapping applied.,伏,COLLAPSE-00495,False
EDGE-00647,伐,筏,竹,phonophore,structural_remainder_presumed_semantic,伐,1,ROOT-4F10,IMM-4F10,⿱竹伐,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 伐聲,True,伐,伐,竹,⿱竹伐,伐,竹,⿱竹伐,False,,,not_applicable,No accepted mapping applied.,伐,COLLAPSE-00496,False
EDGE-00648,伐,茷,艹,phonophore,structural_remainder_presumed_semantic,伐,1,ROOT-4F10,IMM-4F10,⿱艹伐,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 伐聲,True,伐,伐,艹,⿱艹伐,伐,艹,⿱艹伐,False,,,not_applicable,No accepted mapping applied.,伐,COLLAPSE-00497,False
EDGE-00649,伐,閥,門,phonophore,structural_remainder_presumed_semantic,伐,1,ROOT-4F10,IMM-4F10,⿵門伐,surround-from-above,eligible_direct,high,False,CJKVI ids-analysis: 伐聲,True,伐,伐,門,⿵門伐,伐,門,⿵門伐,False,,,not_applicable,No accepted mapping applied.,伐,COLLAPSE-00498,False
EDGE-00650,休,茠,艹,phonophore,structural_remainder_presumed_semantic,休,1,ROOT-4F11,IMM-4F11,⿱艹休,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 休聲,True,休,休,艹,⿱艹休,休,艹,⿱艹休,False,,,not_applicable,No accepted mapping applied.,休,COLLAPSE-00499,False
EDGE-00651,休,貅,豸,phonophore,structural_remainder_presumed_semantic,休,1,ROOT-4F11,IMM-4F11,⿰豸休,left-right,eligible_direct,high,False,CJKVI ids-analysis: 休聲,True,休,休,豸,⿰豸休,休,豸,⿰豸休,False,,,not_applicable,No accepted mapping applied.,休,COLLAPSE-00500,False
EDGE-00652,休,鵂,鳥,phonophore,structural_remainder_presumed_semantic,休,1,ROOT-4F11,IMM-4F11,⿰休鳥,left-right,eligible_direct,high,False,CJKVI ids-analysis: 休聲,True,休,休,鳥,⿰休鳥,休,鳥,⿰休鳥,False,,,not_applicable,No accepted mapping applied.,休,COLLAPSE-00501,False
EDGE-00653,來,徠,彳,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿰彳來,left-right,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,彳,⿰彳來,來,彳,⿰彳來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00521,False
EDGE-00654,來,斄,𠩺,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿸𠩺來,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,𠩺,⿸𠩺來,來,𠩺,⿸𠩺來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00522,False
EDGE-00655,來,淶,氵,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿰氵來,left-right,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,氵,⿰氵來,來,氵,⿰氵來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00523,False
EDGE-00656,猌,憖,心,phonophore,structural_remainder_presumed_semantic,猌,1,ROOT-730C,IMM-730C,⿱猌心,top-bottom,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 猌聲,False,猌,猌,心,⿱猌心,猌,心,⿱猌心,False,,,not_applicable,No accepted mapping applied.,猌,COLLAPSE-04130,False
EDGE-00657,來,睞,目,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿰目來,left-right,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,目,⿰目來,來,目,⿰目來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00524,False
EDGE-00658,來,萊,艹,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿱艹來,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,艹,⿱艹來,來,艹,⿱艹來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00525,False
EDGE-00659,來,賚,貝,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿱來貝,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,貝,⿱來貝,來,貝,⿱來貝,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00526,False
EDGE-00660,來,騋,馬,phonophore,structural_remainder_presumed_semantic,來,1,ROOT-4F86,IMM-4F86,⿰馬來,left-right,eligible_direct,high,False,CJKVI ids-analysis: 來聲,True,來,來,馬,⿰馬來,來,馬,⿰馬來,False,,,not_applicable,No accepted mapping applied.,來,COLLAPSE-00527,False
EDGE-00661,侖,倫,亻,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰亻侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,亻,⿰亻侖,侖,亻,⿰亻侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00529,False
EDGE-00662,侖,崙,山,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿱山侖,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,山,⿱山侖,侖,山,⿱山侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00530,False
EDGE-00663,侖,掄,扌,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰扌侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,扌,⿰扌侖,侖,扌,⿰扌侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00531,False
EDGE-00664,侖,棆,木,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰木侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,木,⿰木侖,侖,木,⿰木侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00532,False
EDGE-00665,侖,淪,氵,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰氵侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,氵,⿰氵侖,侖,氵,⿰氵侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00533,False
EDGE-00666,侖,睔,目,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰目侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,目,⿰目侖,侖,目,⿰目侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00534,False
EDGE-00667,侖,綸,糸,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰糸侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,糸,⿰糸侖,侖,糸,⿰糸侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00535,False
EDGE-00668,侖,蜦,虫,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰虫侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,虫,⿰虫侖,侖,虫,⿰虫侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00536,False
EDGE-00669,侖,論,言,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰言侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,言,⿰言侖,侖,言,⿰言侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00537,False
EDGE-00670,侖,輪,車,phonophore,structural_remainder_presumed_semantic,侖,1,ROOT-4F96,IMM-4F96,⿰車侖,left-right,eligible_direct,high,False,CJKVI ids-analysis: 侖聲,True,侖,侖,車,⿰車侖,侖,車,⿰車侖,False,,,not_applicable,No accepted mapping applied.,侖,COLLAPSE-00538,False
EDGE-00671,攸,修,彡,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸彡,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,彡,⿸攸彡,攸,彡,⿸攸彡,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03176,False
EDGE-00672,攸,倏,犬,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸犬,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,犬,⿸攸犬,攸,犬,⿸攸犬,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03177,False
EDGE-00673,攸,儵,黑,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸黑,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,黑,⿸攸黑,攸,黑,⿸攸黑,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03178,False
EDGE-00674,儵,虪,虎,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-5135,⿰虎儵,left-right,eligible_direct,high,False,CJKVI ids-analysis: 儵聲,True,儵,攸,虎,⿰虎儵,儵,虎,⿰虎儵,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-00585,False
EDGE-00675,攸,悠,心,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿱攸心,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,心,⿱攸心,攸,心,⿱攸心,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03179,False
EDGE-00676,攸,條,木,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸木,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,木,⿸攸木,攸,木,⿸攸木,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03180,False
EDGE-00677,條,滌,氵,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-689D,⿰氵條,left-right,eligible_direct,high,False,CJKVI ids-analysis: 條聲,True,條,攸,氵,⿰氵條,條,氵,⿰氵條,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03700,False
EDGE-00678,條,窱,穴,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-689D,⿱穴條,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 條聲,True,條,攸,穴,⿱穴條,條,穴,⿱穴條,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03701,False
EDGE-00679,條,篠,竹,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-689D,⿱竹條,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 條聲,True,條,攸,竹,⿱竹條,條,竹,⿱竹條,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03702,False
EDGE-00680,攸,筱,竹,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿱竹攸,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,竹,⿱竹攸,攸,竹,⿱竹攸,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03181,False
EDGE-00681,攸,絛,糸,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸糸,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,糸,⿸攸糸,攸,糸,⿸攸糸,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03182,False
EDGE-00682,攸,脩,肉,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸肉,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,肉,⿸攸肉,攸,肉,⿸攸肉,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03183,False
EDGE-00683,脩,滫,氵,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-8129,⿰氵脩,left-right,eligible_direct,high,False,CJKVI ids-analysis: 脩聲,True,脩,攸,氵,⿰氵脩,脩,氵,⿰氵脩,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-04961,False
EDGE-00684,脩,蓨,艹,phonophore,structural_remainder_presumed_semantic,攸,2,ROOT-6538,IMM-8129,⿱艹脩,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 脩聲,True,脩,攸,艹,⿱艹脩,脩,艹,⿱艹脩,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-04962,False
EDGE-00685,攸,跾,足,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿱攸足,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,足,⿱攸足,攸,足,⿱攸足,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03184,False
EDGE-00686,攸,鯈,魚,phonophore,structural_remainder_presumed_semantic,攸,1,ROOT-6538,IMM-6538,⿸攸魚,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 攸聲,True,攸,攸,魚,⿸攸魚,攸,魚,⿸攸魚,False,,,not_applicable,No accepted mapping applied.,攸,COLLAPSE-03185,False
EDGE-00687,倉,凔,冫,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰冫倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,冫,⿰冫倉,倉,冫,⿰冫倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00545,False
EDGE-00688,倉,創,刂,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰倉刂,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,刂,⿰倉刂,倉,刂,⿰倉刂,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00546,False
EDGE-00689,倉,愴,忄,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰忄倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,忄,⿰忄倉,倉,忄,⿰忄倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00547,False
EDGE-00690,倉,搶,扌,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰扌倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,扌,⿰扌倉,倉,扌,⿰扌倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00548,False
EDGE-00691,倉,槍,木,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰木倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,木,⿰木倉,倉,木,⿰木倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00549,False
EDGE-00692,倉,滄,氵,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰氵倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,氵,⿰氵倉,倉,氵,⿰氵倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00550,False
EDGE-00693,倉,瑲,王,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰王倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,王,⿰王倉,倉,王,⿰王倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00551,False
EDGE-00694,倉,瘡,疒,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿸疒倉,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,疒,⿸疒倉,倉,疒,⿸疒倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00552,False
EDGE-00695,倉,艙,舟,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰舟倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,舟,⿰舟倉,倉,舟,⿰舟倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00553,False
EDGE-00696,倉,蒼,艹,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿱艹倉,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,艹,⿱艹倉,倉,艹,⿱艹倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00554,False
EDGE-00697,倉,蹌,𧾷,phonophore,structural_remainder_presumed_semantic,倉,1,ROOT-5009,IMM-5009,⿰𧾷倉,left-right,eligible_direct,high,False,CJKVI ids-analysis: 倉聲,True,倉,倉,𧾷,⿰𧾷倉,倉,𧾷,⿰𧾷倉,False,,,not_applicable,No accepted mapping applied.,倉,COLLAPSE-00555,False
