model,relation_class,matched_edges,mean_offset_cosine_a,mean_offset_cosine_b,mean_residual_anchor_cosine_a,mean_residual_anchor_cosine_b,channel_a,channel_b,subset_id,mean_offset_cosine_c,mean_residual_anchor_cosine_c,channel_c
bge_m3_1024d,魚,20,0.45554171577095987,0.4475173108279705,0.5590200200676918,0.567634953558445,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,鳥,27,0.43689411464664674,0.39318871360134194,0.5444261255087676,0.5407916693775742,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,鹿,4,0.2389135453850031,0.17372000962495798,0.4304821118712425,0.4460978433489799,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,黑,10,0.1665496481582522,0.14342407584190367,0.5283367097377777,0.5248732626438141,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,齒,8,0.25407327618449926,0.22503523202612996,0.4953555017709732,0.43216032534837723,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,𧾷,48,0.26275369889723754,0.22521441233887643,0.5155114388714234,0.5229192568610112,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
gte_multilingual_base_768d,㫃,7,0.21790622919797895,0.2152808175555297,0.5584132756505694,0.5027175843715668,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
gte_multilingual_base_768d,亻,138,0.06048688613742157,0.040734459300174546,0.6023282724014227,0.560960264093634,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
gte_multilingual_base_768d,冫,6,0.20152949417630828,0.254578772932291,0.5287888298432032,0.5294248362382253,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
gte_multilingual_base_768d,刂,20,0.24471635688096285,0.23510344224050642,0.574155130982399,0.5634650498628616,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
